iter	Logloss
0	0.6801058925
1	0.6646286564
2	0.6518518621
3	0.640535529
4	0.627641407
5	0.6164235978
6	0.6061497497
7	0.592968454
8	0.5814926169
9	0.5701387544
10	0.5602473641
11	0.5486546531
12	0.5383909804
13	0.5289153235
14	0.5191955117
15	0.5090390544
16	0.5014303382
17	0.4925407081
18	0.4835698136
19	0.4752955309
20	0.4686315871
21	0.4606323618
22	0.4520590557
23	0.4431420091
24	0.4367442455
25	0.42740816
26	0.4179205575
27	0.4108579691
28	0.4045254067
29	0.3984282732
30	0.3904059554
31	0.3836200624
32	0.3772389666
33	0.3716222566
34	0.3652667444
35	0.358286512
36	0.3530639325
37	0.3466358315
38	0.3416919907
39	0.3362482113
40	0.3309965082
41	0.3254511512
42	0.3206477335
43	0.3154500412
44	0.3118236099
45	0.3064783126
46	0.3023654187
47	0.2976426149
48	0.2936681287
49	0.2881948752
50	0.2829788504
51	0.2776467339
52	0.2735263338
53	0.2699505572
54	0.2662392114
55	0.2612641484
56	0.2574004839
57	0.2543723413
58	0.2511009308
59	0.24735046
60	0.2435968746
61	0.2399476595
62	0.2364060068
63	0.2335053123
64	0.2296721071
65	0.2259715372
66	0.2230274905
67	0.2206829743
68	0.2180327733
69	0.2157158579
70	0.2121189001
71	0.2087137642
72	0.2064213672
73	0.2039104713
74	0.2002585963
75	0.1978060285
76	0.1960460208
77	0.1935790516
78	0.1914483393
79	0.1893610009
80	0.1858064035
81	0.1835327234
82	0.1813589963
83	0.1790677056
84	0.1768980538
85	0.1752194897
86	0.1728059123
87	0.1706772146
88	0.1690166444
89	0.1667732464
90	0.1647797258
91	0.1630334701
92	0.1609557548
93	0.1590509473
94	0.1570592802
95	0.1549401649
96	0.1531663522
97	0.1515141608
98	0.1494197912
99	0.1476278091
100	0.1459280058
101	0.1443601977
102	0.142979227
103	0.1412899441
104	0.1397601553
105	0.1381206121
106	0.1366620479
107	0.1352351854
108	0.1339464989
109	0.1325945001
110	0.1312414931
111	0.1301496269
112	0.1287235903
113	0.1273756433
114	0.1265668199
115	0.1251385801
116	0.1236809575
117	0.1217739179
118	0.1205656284
119	0.1186614506
120	0.1176358118
121	0.1164928324
122	0.1153395622
123	0.1144585121
124	0.1131318547
125	0.1119900907
126	0.1109130337
127	0.1095711862
128	0.1085412033
129	0.1075618993
130	0.1062514694
131	0.1052710143
132	0.10418268
133	0.1032178293
134	0.1019690451
135	0.100647353
136	0.0996820228
137	0.09873189582
138	0.09791349132
139	0.09692271981
140	0.09561809182
141	0.09457459183
142	0.09385726455
143	0.09306069325
144	0.09192588914
145	0.09103073452
146	0.09037785182
147	0.08988018022
148	0.08945727639
149	0.08889844465
150	0.0878745413
151	0.08703567211
152	0.08623711949
153	0.0854276633
154	0.08469220767
155	0.08375414467
156	0.08301448245
157	0.08226403137
158	0.08142591998
159	0.0807388225
160	0.08013904473
161	0.0794473534
162	0.07879268284
163	0.07791940172
164	0.07731480479
165	0.07651254505
166	0.07608175987
167	0.07572749678
168	0.07487652092
169	0.07430607192
170	0.07399132112
171	0.07332079719
172	0.07268681022
173	0.07209922344
174	0.07141603135
175	0.07110707493
176	0.07027445006
177	0.06944566617
178	0.06865133118
179	0.06843392307
180	0.06810429136
181	0.06757173084
182	0.06716667032
183	0.06681119218
184	0.06650332938
185	0.06624689624
186	0.06588998068
187	0.0653516768
188	0.06503028964
189	0.06456179861
190	0.06411253232
191	0.06373947879
192	0.06346699767
193	0.06298716668
194	0.06252862744
195	0.06230672449
196	0.06181712334
197	0.0615882888
198	0.06115379224
199	0.06084543997
200	0.06050812995
201	0.06034821041
202	0.05981353961
203	0.05937595837
204	0.05897491757
205	0.0586135219
206	0.05837157742
207	0.05806463556
208	0.0576116002
209	0.05710394956
210	0.05689456876
211	0.05652182869
212	0.05624380475
213	0.05582429214
214	0.05552379505
215	0.05504324549
216	0.05456252683
217	0.0542046563
218	0.05406575415
219	0.05384314497
220	0.05350495042
221	0.05324956082
222	0.05310120628
223	0.05279871151
224	0.05246282954
225	0.05210199708
226	0.0517885098
227	0.05153544123
228	0.05119055544
229	0.05086189146
230	0.05073027272
231	0.05046722094
232	0.05013101559
233	0.05000078959
234	0.04959003609
235	0.04942755207
236	0.04908390626
237	0.04876034404
238	0.04842598552
239	0.04823572139
240	0.04810289976
241	0.04776035613
242	0.0475308202
243	0.04706445284
244	0.04670583487
245	0.04641345579
246	0.04624644761
247	0.04592354096
248	0.0458165442
249	0.04564537861
250	0.04540478353
251	0.04500171489
252	0.04468576702
253	0.04460626703
254	0.04440643234
255	0.04417099809
256	0.04397388273
257	0.0437926122
258	0.04347936498
259	0.04324211556
260	0.04309426131
261	0.04285556988
262	0.04266936667
263	0.04241190374
264	0.0422710972
265	0.04207341698
266	0.04189485929
267	0.04157035127
268	0.04144556964
269	0.041208325
270	0.04101727522
271	0.0408093059
272	0.04062442361
273	0.04049250889
274	0.04023606752
275	0.04003861921
276	0.03988519681
277	0.03955635939
278	0.03931737611
279	0.03920680406
280	0.03894223332
281	0.03872774522
282	0.03860855364
283	0.03841620987
284	0.03818896854
285	0.03791667478
286	0.03780648682
287	0.0377000548
288	0.03753363312
289	0.03728397297
290	0.03712089906
291	0.03692929982
292	0.03677469967
293	0.03657528974
294	0.03645448882
295	0.03620043069
296	0.03601322266
297	0.03592978316
298	0.03577082335
299	0.03563676654
300	0.03545173184
301	0.03521668093
302	0.03505762464
303	0.03497957392
304	0.0348652336
305	0.03480822695
306	0.0347053619
307	0.03453335773
308	0.03442246699
309	0.03435300741
310	0.03422809622
311	0.03413271473
312	0.03402418893
313	0.03373847955
314	0.03364141018
315	0.03355267957
316	0.0333706924
317	0.03307939059
318	0.03286515858
319	0.032767988
320	0.03260028958
321	0.03247277366
322	0.03237718549
323	0.03221072067
324	0.03212883628
325	0.03206336832
326	0.03190755156
327	0.03184711475
328	0.03174725553
329	0.03153511014
330	0.03147055072
331	0.03139989764
332	0.03130739344
333	0.0312083408
334	0.0311317964
335	0.03102535607
336	0.03085374333
337	0.03063384649
338	0.03053426488
339	0.03041218091
340	0.03034530334
341	0.03025647592
342	0.03017291922
343	0.03002071895
344	0.02996516691
345	0.02987899963
346	0.02978742467
347	0.02971362264
348	0.02961890277
349	0.02952884111
350	0.0293773899
351	0.02920384108
352	0.02911356181
353	0.02895838836
354	0.02885846686
355	0.02879604418
356	0.02858037005
357	0.02850061175
358	0.02837809583
359	0.02829584367
360	0.02825195509
361	0.02818890445
362	0.02801891749
363	0.0279399479
364	0.02785080141
365	0.02776295067
366	0.02764124508
367	0.02754992507
368	0.02733154856
369	0.02713506741
370	0.02707528313
371	0.02697090932
372	0.02687922029
373	0.02672083259
374	0.02660624254
375	0.02649819478
376	0.02636403687
377	0.02627372005
378	0.026139805
379	0.02598651674
380	0.02590248317
381	0.02583140047
382	0.02572188763
383	0.02562121325
384	0.02552291489
385	0.02547086093
386	0.0254068692
387	0.02533666251
388	0.0252222755
389	0.02511935046
390	0.02503747019
391	0.02491546705
392	0.02486798914
393	0.02478348709
394	0.02472803875
395	0.0246673749
396	0.02454922655
397	0.02442755866
398	0.02430817575
399	0.02425754483
400	0.02418636564
401	0.02414789466
402	0.02408452387
403	0.02402124049
404	0.02395849673
405	0.02391927696
406	0.02383199151
407	0.02376415601
408	0.0236906309
409	0.02357213752
410	0.02350843719
411	0.02345329618
412	0.02334888641
413	0.02319058633
414	0.02306474083
415	0.02300588748
416	0.02290566624
417	0.0228032512
418	0.02274828203
419	0.02270519824
420	0.02265507345
421	0.02262101205
422	0.02254774519
423	0.02250477648
424	0.02245463272
425	0.02239753888
426	0.02225553226
427	0.02210349433
428	0.02206064163
429	0.02202588612
430	0.02198879912
431	0.02193253259
432	0.02187182018
433	0.02179729313
434	0.02172909664
435	0.02169115252
436	0.0216341428
437	0.02152460529
438	0.02144971476
439	0.02140821757
440	0.02136572206
441	0.02130137706
442	0.02124575934
443	0.02120178089
444	0.02106844355
445	0.02094622011
446	0.02086409433
447	0.02080183249
448	0.0207430279
449	0.02070606827
450	0.02055241486
451	0.02046682611
452	0.02042775495
453	0.02038758413
454	0.02032310572
455	0.02028359203
456	0.02024699186
457	0.02018327778
458	0.02014914295
459	0.02012216784
460	0.02006896883
461	0.02001540882
462	0.01993870899
463	0.01990329899
464	0.01981615248
465	0.0197806655
466	0.01967703305
467	0.01963341034
468	0.01953495009
469	0.01949451517
470	0.01945657274
471	0.01937876362
472	0.01929035318
473	0.01924737463
474	0.01910368113
475	0.01900040485
476	0.0189469869
477	0.01887550056
478	0.01882160792
479	0.01875443245
480	0.01870694767
481	0.01866860815
482	0.01860290674
483	0.01857330928
484	0.01850014834
485	0.01842023124
486	0.01832378656
487	0.01825678932
488	0.01821438518
489	0.01816986608
490	0.01810530675
491	0.01807972228
492	0.01803500095
493	0.01795990117
494	0.01792269084
495	0.01785910965
496	0.01783453112
497	0.01779893199
498	0.01776778265
499	0.01773824216
500	0.01767986459
501	0.01763323529
502	0.01757073572
503	0.01754119359
504	0.01748901937
505	0.01740955588
506	0.01733531704
507	0.01730380405
508	0.01722264385
509	0.01717087597
510	0.01715528951
511	0.01708679791
512	0.01705632353
513	0.01701243549
514	0.01695976285
515	0.01693722749
516	0.01688897906
517	0.01680564522
518	0.01676930225
519	0.01673645905
520	0.01669035342
521	0.01665040517
522	0.01660968403
523	0.01653661241
524	0.01650026894
525	0.01647247936
526	0.01642844304
527	0.01635893407
528	0.01633786509
529	0.01629943439
530	0.01622253482
531	0.01620314556
532	0.01616534737
533	0.01608825164
534	0.016035849
535	0.01600652593
536	0.01598290965
537	0.01595391407
538	0.01589908296
539	0.01580097359
540	0.01576173593
541	0.01573578599
542	0.01567275353
543	0.01564101158
544	0.01561826764
545	0.01559080817
546	0.01556392608
547	0.0155164403
548	0.0154904316
549	0.01547054196
550	0.01544870853
551	0.01541026995
552	0.0153561897
553	0.01533153992
554	0.01526443577
555	0.01516752099
556	0.01509511174
557	0.0150506306
558	0.01501032211
559	0.01499036758
560	0.01495942701
561	0.01493589031
562	0.01487905363
563	0.0148423622
564	0.01482608418
565	0.01478566465
566	0.01474334587
567	0.01468544514
568	0.01463489502
569	0.01459124437
570	0.01456045754
571	0.01449954026
572	0.0144422125
573	0.01438386727
574	0.01434679406
575	0.01431180941
576	0.01427184521
577	0.01423329405
578	0.01420961199
579	0.01419005365
580	0.01412394386
581	0.0140819332
582	0.01405544769
583	0.01403220155
584	0.01399278287
585	0.01397456358
586	0.0139190805
587	0.01387005281
588	0.01383391274
589	0.01378403613
590	0.01376642255
591	0.01373767324
592	0.01371931561
593	0.0136942597
594	0.01367050809
595	0.01362042348
596	0.01357572906
597	0.01354456854
598	0.01351462067
599	0.01349895526
600	0.01344726034
601	0.01338934797
602	0.01335272025
603	0.01333293258
604	0.01331030372
605	0.01328713931
606	0.01324103397
607	0.01322181579
608	0.01319901378
609	0.01313569063
610	0.013084929
611	0.01305986427
612	0.01301854376
613	0.01297119621
614	0.01293221512
615	0.01287489093
616	0.01285469671
617	0.01282403402
618	0.0127949557
619	0.01275221227
620	0.01269137964
621	0.01266638289
622	0.01261523953
623	0.01258860755
624	0.01256114998
625	0.01254725542
626	0.01252083544
627	0.01249394142
628	0.01242975435
629	0.01240703502
630	0.01235813769
631	0.01233102181
632	0.01230987506
633	0.01229368851
634	0.01227292549
635	0.01222336406
636	0.01220647223
637	0.01218460534
638	0.01215575558
639	0.01212507639
640	0.01209462023
641	0.0120714454
642	0.01205073981
643	0.01201397374
644	0.01198122797
645	0.01193519905
646	0.01189488815
647	0.0118675999
648	0.01183614963
649	0.0118055309
650	0.01175441459
651	0.01173050411
652	0.01170874533
653	0.0116620303
654	0.01161169653
655	0.01156726873
656	0.01154877915
657	0.01147609716
658	0.01145107489
659	0.01143039654
660	0.01140973884
661	0.01137519832
662	0.01134353999
663	0.01131859887
664	0.01130045016
665	0.01128055155
666	0.01124144969
667	0.01122212338
668	0.01117225579
669	0.01114889073
670	0.0111122023
671	0.0110722137
672	0.01105881313
673	0.01103412022
674	0.01099241039
675	0.01096102855
676	0.01094641962
677	0.0108948652
678	0.01085659324
679	0.01083532935
680	0.0108027572
681	0.01077398314
682	0.01075425878
683	0.01072307352
684	0.01067122211
685	0.01061507731
686	0.01058567523
687	0.0105662538
688	0.01053400877
689	0.01050170943
690	0.01045873951
691	0.01044423162
692	0.01041136945
693	0.01036879452
694	0.01035371982
695	0.01034307998
696	0.01032820409
697	0.01028568454
698	0.01022868945
699	0.01017954491
