iter	Logloss
136	0.5699767638
137	0.5693589065
138	0.5688781725
139	0.568577248
140	0.5679993407
141	0.5673105275
142	0.566491536
143	0.5656593892
144	0.5649307199
145	0.5640740431
146	0.5631306512
147	0.5624577817
148	0.5616997053
149	0.5609109805
150	0.5596951132
151	0.558998085
152	0.5582444472
153	0.5568953678
154	0.5565108889
155	0.5557262518
156	0.5546901083
157	0.5541102329
158	0.5537144854
159	0.552970237
160	0.552508989
161	0.5521547404
162	0.5515425553
163	0.5508426209
164	0.5502376862
165	0.5497013192
166	0.5491304151
167	0.5485007953
168	0.5481023472
169	0.5475312779
170	0.5470342971
171	0.5465810796
172	0.5457461647
173	0.5453359052
174	0.5447701978
175	0.5442200571
176	0.5436730624
177	0.5428600365
178	0.542249151
179	0.5417158394
180	0.5410122428
181	0.5404584953
182	0.539841761
183	0.5391728856
184	0.5382983846
185	0.5377857948
186	0.5367437442
187	0.5357917959
188	0.5351037097
189	0.5339918557
190	0.5336334141
191	0.5327523021
192	0.5321067047
193	0.5315074106
194	0.5308474321
195	0.5299719453
196	0.5294868186
197	0.5287329086
198	0.5281625878
199	0.5274533741
200	0.5269747127
201	0.5265275571
202	0.525597654
203	0.5245357892
204	0.5242951359
205	0.5238658638
206	0.5234812327
207	0.5229508293
208	0.5221146837
209	0.5214089608
210	0.5207713783
211	0.5203340029
212	0.5199440899
213	0.5194730522
214	0.5188324062
215	0.5181952208
216	0.5174542298
217	0.5166937417
218	0.516260312
219	0.5158390014
220	0.5152160933
221	0.5146524649
222	0.5140300385
223	0.5129765656
224	0.5124798256
225	0.5117744737
226	0.5111001022
227	0.5103204458
228	0.5096802062
229	0.5091421126
230	0.5086115618
231	0.5076546409
232	0.506810215
233	0.5061240838
234	0.5052927556
235	0.5047698566
236	0.5041653428
237	0.5036106203
238	0.503187312
239	0.5025188968
240	0.5017687701
241	0.5013132018
242	0.5007417507
243	0.5001195798
244	0.4997605315
245	0.4993327298
246	0.49866262
247	0.4982517079
248	0.4975235186
249	0.4971582178
250	0.4962750102
251	0.495573132
252	0.4951050921
253	0.4942302924
254	0.4937399147
255	0.4928678154
256	0.4919628492
257	0.4912450696
258	0.4907243414
259	0.4898573584
260	0.4893878783
261	0.4889483316
262	0.4881711848
263	0.4876014551
264	0.4871229495
265	0.4867583081
266	0.4860253106
267	0.4855005313
268	0.4848976076
269	0.4840303141
270	0.4832567504
271	0.4824447077
272	0.4819581201
273	0.481513506
274	0.4805553728
275	0.4800410548
276	0.4797017389
277	0.4790059708
278	0.4780105684
279	0.4775151201
280	0.4770160576
281	0.4766161892
282	0.4761488762
283	0.4755154109
284	0.475364577
285	0.474515103
286	0.4739232477
287	0.4733621399
288	0.4723061278
289	0.4716384039
290	0.4712013174
291	0.4706390059
292	0.4701121796
293	0.4695529638
294	0.4690738699
295	0.4685568584
296	0.4682129425
297	0.4675989925
298	0.4669740645
299	0.4664457236
300	0.4660147711
301	0.4654924713
302	0.4651638266
303	0.4644674804
304	0.4640149056
305	0.4633273593
306	0.4629971666
307	0.4625444199
308	0.4620481553
309	0.4614600257
310	0.4611599158
311	0.4608791396
312	0.4603594603
313	0.4597818956
314	0.4592360966
315	0.4587926451
316	0.458322925
317	0.4576699959
318	0.4564933568
319	0.455966395
320	0.4555595614
321	0.4549809326
322	0.4546153778
323	0.454126323
324	0.4536406617
325	0.453310517
326	0.4527487041
327	0.4518743316
328	0.4515785838
329	0.4509428387
330	0.4505061106
331	0.4500545822
332	0.4493598074
333	0.4488583072
334	0.448384885
335	0.4476525758
336	0.4473443915
337	0.4468061993
338	0.4464351271
339	0.4461284973
340	0.445783172
341	0.4454568199
342	0.445109909
343	0.4447703255
344	0.4439144726
345	0.4435971231
346	0.4430217546
347	0.4425667444
348	0.4421660607
349	0.4415299664
350	0.4412142659
351	0.4409504848
352	0.4404364648
353	0.4398880005
354	0.439542636
355	0.4391870965
356	0.4389120344
357	0.4384949636
358	0.4381844089
359	0.4378470193
360	0.4374161529
361	0.4367773654
362	0.4364111335
363	0.4357477209
364	0.4350522476
365	0.434678014
366	0.4338084077
367	0.4331660185
368	0.4326738533
369	0.4320818929
370	0.4316232716
371	0.4313712898
372	0.4310808124
373	0.4307224774
374	0.4299231332
375	0.4296391444
376	0.428800314
377	0.4283350883
378	0.4275417405
379	0.4270664429
380	0.4265070872
381	0.4260832727
382	0.4256508118
383	0.4249632569
384	0.4247011687
385	0.4245196096
386	0.4240645856
387	0.4231654809
388	0.4227792206
389	0.4225767563
390	0.4223104826
391	0.4219144745
392	0.4213765349
393	0.4209887729
394	0.4205517413
395	0.4201254266
396	0.419721566
397	0.4193432154
398	0.4189129635
399	0.4182213892
400	0.4177813426
401	0.4176277001
402	0.4171104595
403	0.4166296023
404	0.4162013655
405	0.4157205464
406	0.4154360964
407	0.4151645002
408	0.4148328431
409	0.4142446377
410	0.4137901757
411	0.4132167787
412	0.4124925717
413	0.4121765672
414	0.4118081041
415	0.4115129746
416	0.4108588411
417	0.4105165859
418	0.4097402122
419	0.4093708787
420	0.4089971002
421	0.4087103703
422	0.4083424468
423	0.4077876262
424	0.4075053426
425	0.4071589246
426	0.4068145164
427	0.406425099
428	0.4059197065
429	0.4054112807
430	0.4047816429
431	0.4043762326
432	0.4038197885
433	0.4031472378
434	0.4023313251
435	0.4017752247
436	0.4013509063
437	0.400778998
438	0.4005933459
439	0.4002634778
440	0.3996189936
441	0.3992934632
442	0.399036649
443	0.3982365506
444	0.3980232854
445	0.3974485224
446	0.3970339124
447	0.3967056188
448	0.3963192107
449	0.3956802797
450	0.3951647419
451	0.3947531902
452	0.3942918529
453	0.3938614311
454	0.3935001069
455	0.3932185204
456	0.3929189189
457	0.3927447546
458	0.3924022515
459	0.3920162454
460	0.3915637281
461	0.3911044163
462	0.3906885374
463	0.390326139
464	0.3901074711
465	0.3897850729
466	0.389467988
467	0.3893157619
468	0.3887563412
469	0.3883792255
470	0.3879445168
471	0.3874982322
472	0.3871257767
473	0.3868423647
474	0.3866056045
475	0.3863550046
476	0.3859518671
477	0.3853640318
478	0.3848994485
479	0.3844388118
480	0.384259012
481	0.3838616397
482	0.3835715041
483	0.3831361288
484	0.3824146976
485	0.3822126708
486	0.3817368362
487	0.3814195856
488	0.3809098164
489	0.3805033869
490	0.3802003133
491	0.3798528887
492	0.3794571612
493	0.3791812925
494	0.3786481483
495	0.3783113737
496	0.3780287605
497	0.3776170064
498	0.3772989727
499	0.3768622254
500	0.3762622312
501	0.3758508536
502	0.37569719
503	0.3751965982
504	0.3747936784
505	0.3745130639
506	0.3742095339
507	0.3738540964
508	0.3734503441
509	0.3730776523
510	0.3727100137
511	0.3720695277
512	0.3716937051
513	0.3712577452
514	0.3709178823
515	0.3703205629
516	0.3695959647
517	0.3692983226
518	0.3687784173
519	0.3683304815
520	0.3677967779
521	0.3671164544
522	0.3668600902
523	0.3666028589
524	0.3661833605
525	0.3658452977
526	0.3654081877
527	0.364914975
528	0.3645695487
529	0.3642001707
530	0.3638848293
531	0.3633444075
532	0.3629994841
533	0.3626555911
534	0.3623624368
535	0.3618498032
536	0.3615801213
537	0.3612176329
538	0.3609444831
539	0.3606375462
540	0.3604710032
541	0.3598988489
542	0.3595942413
543	0.3592236907
544	0.3586206099
545	0.3583334862
546	0.3580494219
547	0.3577776449
548	0.3575316339
549	0.3570892159
550	0.35690002
551	0.3565220362
552	0.3561360339
553	0.3557617895
554	0.3553553062
555	0.3549976505
556	0.3548234702
557	0.3545181888
558	0.3541128183
559	0.3536724885
560	0.3533467936
561	0.3531006308
562	0.3528007328
563	0.3524525934
564	0.3520804381
565	0.3517391668
566	0.3513606845
567	0.3510233873
568	0.3506959833
569	0.3504826547
570	0.350221478
571	0.3499897322
572	0.3496519371
573	0.3492733982
574	0.348968971
575	0.3486766563
576	0.3483660608
577	0.3478680762
578	0.3474504886
579	0.3469291779
580	0.3464138092
581	0.3459688536
582	0.3458039413
583	0.3454207874
584	0.345094999
585	0.3445601043
586	0.3438949891
587	0.3436339191
588	0.3431777944
589	0.3426875048
590	0.3423782275
591	0.3419662874
592	0.3413886898
593	0.3411569349
594	0.3407674882
595	0.3406290564
596	0.3402848913
597	0.3400222982
598	0.3396250225
599	0.3392698042
600	0.339033116
601	0.3387068549
602	0.3385372069
603	0.338348581
604	0.3379615779
605	0.3376140426
606	0.3373955431
607	0.3370445566
608	0.3368366621
609	0.3366452445
610	0.336236122
611	0.3359322403
612	0.3355581179
613	0.3350272233
614	0.3346683884
615	0.3343705141
616	0.3338886745
617	0.3336019468
618	0.3333185239
619	0.3330338381
620	0.3327614206
621	0.3324212988
622	0.3321472567
623	0.3317478612
624	0.3314475131
625	0.3310217796
626	0.3306028279
627	0.3303446112
628	0.3299937951
629	0.3297739403
630	0.3294809177
631	0.3291686093
632	0.3288917858
633	0.3287201183
634	0.3282672726
635	0.327924284
636	0.3276370727
637	0.3271155935
638	0.3267271663
639	0.3265203094
640	0.326275142
641	0.3258913997
642	0.3254872352
643	0.3252055333
644	0.3248916333
645	0.3245534137
646	0.3240106937
647	0.3236921978
648	0.3232227896
649	0.3229796724
650	0.322425794
651	0.3221036747
652	0.3219137492
653	0.3215475112
654	0.321083528
655	0.3205666622
656	0.3201129692
657	0.3194396688
658	0.3192347351
659	0.3189310889
660	0.3187389436
661	0.3185554541
662	0.3181732041
663	0.317848414
664	0.317353774
665	0.3168996367
666	0.3166174032
667	0.3162372602
668	0.3160335507
669	0.3157699803
670	0.3155292476
671	0.3153565825
672	0.3149283135
673	0.3146330627
674	0.314409919
675	0.3140521862
676	0.3136654361
677	0.31339537
678	0.3128786586
679	0.3125744204
680	0.3123226135
681	0.3118168778
682	0.3115379086
683	0.3109894194
684	0.3107754288
685	0.3105730231
686	0.3102786661
687	0.309930242
688	0.3093288442
689	0.309164636
690	0.3088797039
691	0.3086576163
692	0.3083155556
693	0.3081816952
694	0.3079742923
695	0.3076439172
696	0.3073224118
697	0.3071219103
698	0.3067400232
699	0.3064566933
700	0.3061742042
701	0.3056525675
702	0.3054159304
703	0.3051336127
704	0.304878498
705	0.3046536945
706	0.3043825691
707	0.3042352459
708	0.3037160075
709	0.3034066348
710	0.3031617858
711	0.3030458593
712	0.3026504912
713	0.3023462141
714	0.302027603
715	0.3016219856
716	0.301338264
717	0.3010472862
718	0.3007593773
719	0.3005109334
720	0.3001333826
721	0.2998081047
722	0.2992840582
723	0.2986559563
724	0.2983058877
725	0.2979987313
726	0.2976672222
727	0.2973540125
728	0.2970807087
729	0.296844575
730	0.296464513
731	0.2960292053
732	0.2956677808
733	0.2953401381
734	0.2951999673
735	0.294886143
736	0.2947357841
737	0.2943753165
738	0.2942053304
739	0.2938892993
740	0.2936451364
741	0.2934284609
742	0.2932041532
743	0.2925876922
744	0.2922198241
745	0.2920645708
746	0.2917659801
747	0.2912298748
748	0.2909663504
749	0.2906968378
750	0.2904651595
751	0.2902893019
752	0.2900290496
753	0.2897410511
754	0.2895227314
755	0.2893743996
756	0.2890646336
757	0.2888173625
758	0.2885047835
759	0.2883206031
760	0.288036254
761	0.2877993868
762	0.28746716
763	0.2872712987
764	0.2870056117
765	0.2866662685
766	0.2863011211
767	0.2860479922
768	0.2858388656
769	0.2855789757
770	0.2851920956
771	0.2850418148
772	0.2848785199
773	0.2846413469
774	0.2843280161
775	0.2839737389
776	0.2835737774
777	0.2834240602
778	0.2832089046
779	0.2828795798
780	0.2825533717
781	0.2823976925
782	0.2821940577
783	0.2818476046
784	0.281552032
785	0.2812501459
786	0.2809088278
787	0.2807486673
788	0.2801775733
789	0.2799523196
790	0.2797131487
791	0.2793238538
792	0.2789227234
793	0.2786839133
794	0.2784679883
795	0.2781982543
796	0.2779897277
797	0.2777315025
798	0.2774576786
799	0.2770945402
800	0.2767409678
801	0.2763903087
802	0.2761141823
803	0.2758470202
804	0.2754399478
805	0.275131165
806	0.2748507044
807	0.2745004393
808	0.2741038953
809	0.2737587156
810	0.2735433446
811	0.2731996783
812	0.2727514745
813	0.272458482
814	0.2720779914
815	0.271735267
816	0.271467748
817	0.2713218614
818	0.2709434272
819	0.2704156545
820	0.2702180423
821	0.2700378787
822	0.2697422411
823	0.2694655898
824	0.2689428686
825	0.2687337748
826	0.2684175206
827	0.2681956019
828	0.2679099052
829	0.2676528857
830	0.2673993249
831	0.2670035703
832	0.2667197893
833	0.266448856
834	0.266192135
835	0.2658906668
836	0.265463421
837	0.2651893391
838	0.2648678327
839	0.2647442998
840	0.2645592921
841	0.2641247012
842	0.2637669063
843	0.2635157355
844	0.2632223409
845	0.2627831901
846	0.2625574806
847	0.2623702695
848	0.2620405493
849	0.2618052461
850	0.2614902549
851	0.2610511553
852	0.2608269569
853	0.2605992489
854	0.2603708662
855	0.2601378867
856	0.2598709602
857	0.25956094
858	0.259265311
859	0.2589973836
860	0.258851099
861	0.2584082305
862	0.2582246248
863	0.2578071895
864	0.2574706637
865	0.257171505
866	0.2569290794
867	0.2565613778
868	0.2563118883
869	0.2560761572
870	0.2559170582
871	0.2557051748
872	0.2552290753
873	0.2549226588
874	0.2546585609
875	0.2542444159
876	0.2538505482
877	0.2535641054
878	0.2533058109
879	0.2530581276
880	0.2528107351
881	0.2525747272
882	0.2522250888
883	0.2520165883
884	0.251746135
885	0.2513852605
886	0.2512041742
887	0.2508549096
888	0.2505620958
889	0.2502149966
890	0.250114472
891	0.2498781636
892	0.2496307336
893	0.2493237541
894	0.248919862
895	0.2487281877
896	0.2484566964
897	0.2482453569
898	0.2478950497
899	0.2476733885
900	0.2473782152
901	0.2470868179
902	0.2467825676
903	0.2465991637
904	0.2464208014
905	0.2459949779
906	0.2457623365
907	0.2454989048
908	0.2452475905
909	0.2449766332
910	0.2446278541
911	0.2443412815
912	0.244120263
913	0.2438442546
914	0.2434293245
915	0.2431157915
916	0.2428729865
917	0.2426132913
918	0.2423822119
919	0.2421644068
920	0.2419888809
921	0.2417909696
922	0.2415623376
923	0.241240091
924	0.2408874253
925	0.240679437
926	0.2403769328
927	0.2400081122
928	0.2397588833
929	0.2394436767
930	0.2392977454
931	0.2391640959
932	0.2388857937
933	0.2386788584
934	0.2382960589
935	0.2378373236
936	0.2376610584
937	0.2374091152
938	0.2369947264
939	0.2366921206
940	0.2363403161
941	0.2361167429
942	0.2358722768
943	0.2356508354
944	0.2353689635
945	0.2350244425
946	0.2347541902
947	0.2343803868
948	0.2341192221
949	0.2339570132
950	0.2338065917
951	0.2335569999
952	0.2332201076
953	0.2327132717
954	0.2325117616
955	0.2322442227
956	0.2320618253
957	0.2317957481
958	0.2315115575
959	0.2312426206
960	0.2309815274
961	0.2307498441
962	0.2305703513
963	0.2303091253
964	0.230065543
965	0.2298873448
966	0.2295461397
967	0.229337959
968	0.2291612859
969	0.2289042001
970	0.2284539352
971	0.228194993
972	0.227998499
973	0.2276745241
974	0.2274273878
975	0.2272902678
976	0.2270455155
977	0.2267923039
978	0.2265064046
979	0.2262498342
980	0.2259205282
981	0.225534251
982	0.2252745568
983	0.2250605323
984	0.2248511496
985	0.2246281103
986	0.2242540158
987	0.2238972016
988	0.2236834468
989	0.2234175395
990	0.22320859
991	0.2229501435
992	0.2225850165
993	0.2223165828
994	0.2220604633
995	0.2217580681
996	0.2215152396
997	0.2213151842
998	0.221114056
999	0.220982431
