iter	Logloss
208	0.07197994991
209	0.07138163423
210	0.07082248632
211	0.0704476612
212	0.06996871318
213	0.06944260817
214	0.06897951065
215	0.06862930554
216	0.06820700519
217	0.06776706443
218	0.06723115851
219	0.06678118917
220	0.0663998641
221	0.06595668638
222	0.0656052703
223	0.06511472009
224	0.06479423078
225	0.06447373583
226	0.06420716652
227	0.06379671895
228	0.0633682244
229	0.06292297379
230	0.06257938622
231	0.06235938416
232	0.06214221083
233	0.06165802358
234	0.06154399931
235	0.06138169326
236	0.0608072912
237	0.0604829644
238	0.06030234772
239	0.06001180245
240	0.05972442989
241	0.05936609119
242	0.05902999409
243	0.0586886122
244	0.0583152904
245	0.05797726259
246	0.05765035651
247	0.05727031247
248	0.05709335542
249	0.05660402484
250	0.05629577857
251	0.05616371564
252	0.05600352124
253	0.05573893295
254	0.055570514
255	0.0553925554
256	0.05495781289
257	0.05454326266
258	0.05428039947
259	0.05408008658
260	0.05384134288
261	0.05342142541
262	0.05316876453
263	0.05284040912
264	0.0524098089
265	0.05209250473
266	0.05179115157
267	0.05150650799
268	0.05126264749
269	0.05092988225
270	0.05069297323
271	0.05049535598
272	0.0501392919
273	0.04995656096
274	0.04973956849
275	0.04959104713
276	0.04935663158
277	0.04911217694
278	0.04879157904
279	0.04851560049
280	0.04814225699
281	0.04794950597
282	0.04780375075
283	0.04755804758
284	0.04737022873
285	0.04719972414
286	0.0469268128
287	0.04672648384
288	0.04649911244
289	0.0462901319
290	0.04614357156
291	0.04588213398
292	0.04563644835
293	0.04549308781
294	0.04526505547
295	0.04507488682
296	0.04484910412
297	0.04475163005
298	0.04458654833
299	0.04433542044
300	0.04418511156
301	0.04393240319
302	0.04368911431
303	0.04354176814
304	0.04334557265
305	0.04317763344
306	0.04308135302
307	0.04290854373
308	0.04276016355
309	0.0425669416
310	0.04243196835
311	0.04227082167
312	0.04208219415
313	0.041901094
314	0.04165486322
315	0.04146262812
316	0.04126749846
317	0.04101598056
318	0.04068733854
319	0.04046494098
320	0.04028319401
321	0.0400999402
322	0.03997330304
323	0.03987145067
324	0.03976608861
325	0.03959453536
326	0.03939949973
327	0.03917984012
328	0.03897076641
329	0.03878036941
330	0.03853364416
331	0.0384042055
332	0.03822261413
333	0.03796229985
334	0.03778020314
335	0.03760913099
336	0.0374777294
337	0.03740681848
338	0.03723838958
339	0.03713559675
340	0.03704267637
341	0.03686663368
342	0.03675313268
343	0.03649230567
344	0.03623540869
345	0.03615875798
346	0.03602665823
347	0.03593741139
348	0.03579116071
349	0.0357222554
350	0.03551948407
351	0.03541770645
352	0.03529210569
353	0.0350450446
354	0.03483930081
355	0.03466752578
356	0.03455891779
357	0.03447989647
358	0.03437323471
359	0.03424734767
360	0.0340162855
361	0.03385755781
362	0.03376919267
363	0.03361266445
364	0.03337072725
365	0.03323304278
366	0.03302784356
367	0.032922111
368	0.03278115611
369	0.03259322557
370	0.03242895111
371	0.03228485052
372	0.03215279628
373	0.03200078589
374	0.03191750138
375	0.03185302158
376	0.03175573723
377	0.03159755502
378	0.03147618745
379	0.03141790785
380	0.03125675827
381	0.03112361207
382	0.03096774884
383	0.03088775949
384	0.03079391232
385	0.03064038589
386	0.03049217359
387	0.03039465595
388	0.03027725606
389	0.03013009692
390	0.03006116827
391	0.02999282372
392	0.02977277032
393	0.0296664969
394	0.02956044446
395	0.02946825788
396	0.02940789939
397	0.02933592849
398	0.0292544251
399	0.02917674424
400	0.0290988987
401	0.0289741752
402	0.02890652552
403	0.02874913794
404	0.02862427113
405	0.02848342155
406	0.02826557333
407	0.02810852828
408	0.02806081906
409	0.02795604108
410	0.02786711458
411	0.02774791106
412	0.02760218643
413	0.02744045159
414	0.02738324669
415	0.0273349752
416	0.02727977864
417	0.0271908653
418	0.02714001822
419	0.02711019506
420	0.02700748922
421	0.02688679293
422	0.02682383028
423	0.02675555188
424	0.02664707287
425	0.02653302236
426	0.02645263997
427	0.02633282687
428	0.02627154899
429	0.026177083
430	0.02608373073
431	0.02602281052
432	0.02593700346
433	0.02583657746
434	0.02569293194
435	0.02558287115
436	0.02553717024
437	0.0254653465
438	0.02542966158
439	0.02533278824
440	0.02527127234
441	0.02516701857
442	0.02507885599
443	0.02501422555
444	0.02490891169
445	0.02479648467
446	0.02470725148
447	0.02462132329
448	0.0245514124
449	0.02449641817
450	0.02438209949
451	0.02433200892
452	0.02425025498
453	0.02419243921
454	0.02416340105
455	0.02408711399
456	0.02403517778
457	0.02390755129
458	0.02387387641
459	0.02378375296
460	0.02373431992
461	0.02368106266
462	0.02363556302
463	0.02351510382
464	0.02344793077
465	0.02339703854
466	0.0233539688
467	0.02330287973
468	0.02320910853
469	0.02315601743
470	0.02311167699
471	0.02306581777
472	0.02299329252
473	0.02289989902
474	0.02287291956
475	0.02276154983
476	0.02265408873
477	0.0225390692
478	0.02250584387
479	0.02242178391
480	0.02237047409
481	0.02229656522
482	0.02224984657
483	0.02220882085
484	0.02211909486
485	0.02203972359
486	0.02198376792
487	0.02191465943
488	0.02188366596
489	0.0218238062
490	0.02172052814
491	0.02162061923
492	0.02155310619
493	0.02150363592
494	0.0213944617
495	0.02128520772
496	0.0212307346
497	0.02117320515
498	0.02112999621
499	0.02108154184
500	0.02104043862
501	0.02101222952
502	0.02095875724
503	0.02085550255
504	0.02074545173
505	0.02070881984
506	0.0206469099
507	0.02057391433
508	0.02050220483
509	0.02046882774
510	0.02041729508
511	0.02037794648
512	0.02030754073
513	0.020246937
514	0.02019020085
515	0.02015831291
516	0.02005676914
517	0.01997608699
518	0.01993239096
519	0.01982530211
520	0.01975731486
521	0.01971532822
522	0.01967571605
523	0.01963721644
524	0.01960209967
525	0.01951726401
526	0.01948472503
527	0.01945886789
528	0.01941595272
529	0.01936745472
530	0.01932619027
531	0.01929965121
532	0.01926951281
533	0.0192098659
534	0.01915417782
535	0.01909948143
536	0.01905719987
537	0.01899722694
538	0.01896479084
539	0.01893634901
540	0.01887096868
541	0.01878806189
542	0.01875778186
543	0.01871459971
544	0.01867819328
545	0.0186282216
546	0.01860121717
547	0.01854595218
548	0.01851078539
549	0.018418299
550	0.01840478558
551	0.01833241262
552	0.01830725762
553	0.01825467052
554	0.01822930409
555	0.01818625893
556	0.01809803569
557	0.01807687849
558	0.01804875401
559	0.01800915535
560	0.01795872563
561	0.0179381033
562	0.01791027681
563	0.01787737362
564	0.01783820047
565	0.0178010946
566	0.01777247898
567	0.01769501306
568	0.01767121531
569	0.0176155838
570	0.01752920678
571	0.01750386996
572	0.01744515408
573	0.01736685653
574	0.01733484012
575	0.01730000249
576	0.01727198145
577	0.01721874744
578	0.0171885274
579	0.01711471654
580	0.0170791445
581	0.01702881413
582	0.01697361975
583	0.01692491033
584	0.01688147201
585	0.01683475134
586	0.01680406558
587	0.01677310954
588	0.01670821212
589	0.01663538682
590	0.01660293408
591	0.01656898383
592	0.01651647645
593	0.01646967776
594	0.0164381594
595	0.01634233679
596	0.01628337987
597	0.01620392247
598	0.01618034628
599	0.01610580764
600	0.0160420066
601	0.01602083326
602	0.01598788759
603	0.01594834226
604	0.01587190491
605	0.01584452477
606	0.01581122828
607	0.01577719513
608	0.01571774173
609	0.01566254667
610	0.01564361138
611	0.0155664879
612	0.01553874145
613	0.01545755651
614	0.01541732769
615	0.01536566093
616	0.01534758047
617	0.01531304254
618	0.01528054013
619	0.01525097784
620	0.01522512443
621	0.01517300829
622	0.01513169619
623	0.01510940997
624	0.0150860254
625	0.01503196607
626	0.01495742225
627	0.01493579747
628	0.01489081659
629	0.01485900092
630	0.0148102603
631	0.014795815
632	0.01473662454
633	0.01470550475
634	0.01464914655
635	0.01458410811
636	0.01450777259
637	0.01447018239
638	0.01443516378
639	0.01441108591
640	0.01437537385
641	0.01433827949
642	0.0143153226
643	0.01426262296
644	0.01420617236
645	0.01419113835
646	0.01414867102
647	0.01412990741
648	0.01410685359
649	0.01406029738
650	0.01402822724
651	0.01400081783
652	0.0139785935
653	0.01391628132
654	0.01388767157
655	0.01387383883
656	0.01382284343
657	0.01379244956
658	0.01375077566
659	0.01372963837
660	0.01368234198
661	0.0136511236
662	0.013627959
663	0.01360039201
664	0.01357151025
665	0.01353317285
666	0.01348988514
667	0.01345053097
668	0.0134036408
669	0.01336532099
670	0.01331259634
671	0.0132751452
672	0.01323595598
673	0.01321061278
674	0.01319380289
675	0.01314481555
676	0.01311376435
677	0.01305953117
678	0.01303997843
679	0.01301436144
680	0.01298906652
681	0.01293844902
682	0.0129239538
683	0.01286056804
684	0.01280679078
685	0.01275741049
686	0.01271901938
687	0.01269612351
688	0.01267473829
689	0.01265012975
690	0.01262200095
691	0.01260472001
692	0.01256454335
693	0.0125306136
694	0.01250549218
695	0.01249435815
696	0.01246739842
697	0.0124414288
698	0.0124266589
699	0.01240321077
700	0.01236300908
701	0.01234415291
702	0.01233324402
703	0.01230500224
704	0.01225808754
705	0.01219820646
706	0.01218303329
707	0.01211637147
708	0.01207295391
709	0.01205674192
710	0.01203247428
711	0.01200260791
712	0.01196856623
713	0.0119281305
714	0.0119150188
715	0.01188410961
716	0.01186616398
717	0.01184792675
718	0.01179971986
719	0.01178668817
720	0.01173560943
721	0.01170539462
722	0.01164804035
723	0.01163304068
724	0.01161473896
725	0.01158081708
726	0.01156286616
727	0.01154184491
728	0.01152118368
729	0.01150112654
730	0.01145340202
731	0.01143992154
732	0.01141606661
733	0.01137680297
734	0.01136012296
735	0.01134790558
736	0.01133507175
737	0.01130383747
738	0.01129160895
739	0.01127477185
740	0.01125626376
741	0.01120700102
742	0.01116232896
743	0.01114540757
744	0.01112026753
745	0.01110429735
746	0.01109419112
747	0.01104370761
748	0.01102168009
749	0.01098401502
750	0.01097073838
751	0.01093636651
752	0.01090338639
753	0.01088970425
754	0.01087779331
755	0.01084055007
756	0.01082517499
757	0.0108022171
758	0.01078637913
759	0.01072450622
760	0.01068903195
761	0.01067631683
762	0.01065466574
763	0.01062374722
764	0.01060601238
765	0.01058900282
766	0.0105518895
767	0.01052252313
768	0.01051187636
769	0.01049673593
770	0.01044520636
771	0.01043254598
772	0.01038782115
773	0.01033153042
774	0.01029495288
775	0.01027555309
776	0.01024001018
777	0.01021103729
778	0.01016613096
779	0.01015019822
780	0.01013803691
781	0.01010938672
782	0.01009179086
783	0.01006367649
784	0.0100305392
785	0.010019047
786	0.0100050866
787	0.009981691878
788	0.009972245717
789	0.009957361709
790	0.009939334655
791	0.009923600523
792	0.009900863427
793	0.009865621325
794	0.009855366426
795	0.009837379439
796	0.009824839231
797	0.009811411397
798	0.009800697377
799	0.00977481007
800	0.009743346449
801	0.009730395465
802	0.009706698369
803	0.009693086139
804	0.009655994233
805	0.009644318362
806	0.009631272136
807	0.009615560427
808	0.009603724481
809	0.009573997187
810	0.009556971174
811	0.009539289679
812	0.009525331879
813	0.009502999613
814	0.009468093417
815	0.009445542846
816	0.009416035293
817	0.009402089792
818	0.009369235113
819	0.009359334518
820	0.009346196552
821	0.009321264694
822	0.009289837744
823	0.009269514663
824	0.009227727315
825	0.009219278525
826	0.009205821164
827	0.00918295952
828	0.009161470512
829	0.009151427567
830	0.009132484228
831	0.009113993434
832	0.00910467141
833	0.009090310444
834	0.009078182293
835	0.009058626611
836	0.009031194508
837	0.009018998918
838	0.009011678146
839	0.008978683268
840	0.008951927903
841	0.008924336486
842	0.008890791693
843	0.008878075363
844	0.008846526229
845	0.008823095197
846	0.008793853805
847	0.008756819216
848	0.008724787818
849	0.008712799423
850	0.00868702599
851	0.008665622307
852	0.008648334324
853	0.008638541351
854	0.00862783626
855	0.008605105315
856	0.008575999683
857	0.008564995143
858	0.008550892275
859	0.00854548548
860	0.008518488735
861	0.008509177914
862	0.008482733522
863	0.008472600288
864	0.008463378572
865	0.008434719245
866	0.008418986041
867	0.00840974196
868	0.008396622992
869	0.008369825759
870	0.008362617239
871	0.008343373225
872	0.008326091139
873	0.008300596962
874	0.008294461976
875	0.008285966219
876	0.008253084952
877	0.008225291368
878	0.008193324091
879	0.008171609848
880	0.008165077627
881	0.008154880272
882	0.00814591891
883	0.008114238819
884	0.008090190034
885	0.00807724474
886	0.00805128626
887	0.008034121114
888	0.008022961646
889	0.008011625701
890	0.007983997054
891	0.007949521152
892	0.007939286172
893	0.007901083952
894	0.007893575948
895	0.007879153364
896	0.007857803061
897	0.007844001424
898	0.007838036577
899	0.00780660931
900	0.007790688814
901	0.007777367941
902	0.007771894571
903	0.007760300384
904	0.00775366818
905	0.00774492648
906	0.007734163764
907	0.007723475062
908	0.007716161934
909	0.007685951416
910	0.007674194763
911	0.007666498615
912	0.007647807569
913	0.00761036643
914	0.007583336422
915	0.007571246855
916	0.007560415552
917	0.007535514618
918	0.007502718141
919	0.007494236858
920	0.007482411665
921	0.007477344282
922	0.007470745105
923	0.007462023472
924	0.007431901384
925	0.007423226388
926	0.007415543518
927	0.007394645852
928	0.007385873589
929	0.007376070238
930	0.007366128053
931	0.007342696715
932	0.007334354191
933	0.007307059407
934	0.007291836895
935	0.007284555992
936	0.007278011902
937	0.007256699877
938	0.007250081936
939	0.007229667451
940	0.00721020609
941	0.007198356481
942	0.00717861191
943	0.007157027101
944	0.00713342224
945	0.007112873788
946	0.007102389703
947	0.007083936206
948	0.007053416994
949	0.007039783686
950	0.007018742666
951	0.00701090582
952	0.007006035597
953	0.00698359756
954	0.006978296023
955	0.006964761293
956	0.006958710558
957	0.006939656853
958	0.00692059944
959	0.006915239257
960	0.006893042272
961	0.006886748812
962	0.00688007364
963	0.006872344222
964	0.006866581077
965	0.006857057824
966	0.006848714498
967	0.006833797327
968	0.00682781759
969	0.00682252593
970	0.006807307671
971	0.006783206669
972	0.006761331759
973	0.006755478192
974	0.006749507963
975	0.006728248547
976	0.006719551476
977	0.006713856668
978	0.006689913943
979	0.006672921672
980	0.006667785611
981	0.006645506002
982	0.006625714426
983	0.006619701433
984	0.006601445386
985	0.006595507483
986	0.006581219406
987	0.006563275807
988	0.006538276837
989	0.006518373049
990	0.006510912209
991	0.006502997297
992	0.006487182375
993	0.00647042982
994	0.006463621999
995	0.006444482161
996	0.006428758819
997	0.006421264063
998	0.006413430911
999	0.006396573285
276776806
995	0.005271240956
996	0.005247443359
997	0.005241877205
998	0.005218696187
999	0.005207599138
