pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p,vlf_hf,lf_hf,label
-1.545001525869502,-0.8991180757413431,-1.9590054604103555,0.11872685227370686,-0.22493613891462946,-0.5109427694639965,-1.359998786377262,-0.5743015260215236,0.7461476777653087,-2.5215867830684737,0.7511286598418572,-1.3214206802895712,0.2222726450418454,0.7567497210737567,-1.3305527109246427,-1.2761821236836879,0.9399955965057756,-1.129063823350442,-0.4800923473091606,0.7570519314465274,-0.36665681448309456,1.137942231197089,-44.59138145268543,287.2074329798237,32.582032526198844,1
-0.8439282947215734,-0.8870569222453156,-1.865908340572483,-0.004413635340347886,-0.2143625865438149,-0.30324336464096796,-1.357624493433413,-0.5602615953601815,-0.6389663420241497,-2.483772514774489,-0.7875128456271233,-1.3322753710503854,-1.6207424818345213,-2.074694511836224,-1.4321822007985148,-1.2341633769705662,0.7875253637880751,-0.9218191711226635,-0.5052697535168384,0.5899257083597499,-0.4241126063171331,-0.42407275002917216,-49.698654127355496,387.4787026028452,27.808780566413027,1
-1.051086515783234,-0.8694190498662474,-1.745184180452404,-0.2511497098791366,-0.22902234673817476,-0.7901828530793007,-1.3156441465792408,-0.5179612921333288,-1.586736289377944,-2.232046137768907,-1.6538017164106564,-1.3080924672256904,-1.5530728844616197,-1.9198758728787249,-1.6934414526572772,-1.2883921323757583,-0.46867327539752834,-1.111628302487745,-0.4756301746709636,0.6533804458311901,-0.3737667777835101,0.6287980138488197,-43.11036161771533,295.6860666855815,54.65226038668855,1
-1.166710720994669,-0.8279604186460481,-1.4700325040644548,-0.12774492425891068,-0.23008476552689486,-0.36321616210763485,-1.184387425383254,-0.5283873102959314,0.4642727074104667,-1.6593063346511538,0.40869073077909507,-1.2188883353491553,0.3641947024814578,0.8552501839137554,-1.5674012862087507,-1.1423261068936386,-0.2574771059115587,-1.0448813952402263,-0.5193440197575974,-0.1412293742368561,-0.37088057761045895,0.5078597659175956,-56.602642001109785,1074.831926016817,80.20392589664482,1
-1.3693718861822932,-0.8486487099844493,-1.576837370350504,-0.6365651759167419,-0.22667500307174882,-0.29606929927361303,-1.098133483942882,-0.5666737402508744,-0.11624190675089036,-1.3603497991782065,-0.06201510616569346,-1.224459181597804,-0.002642988010297637,-0.03963994230665405,-1.5071846172126382,-1.095057219415745,-1.6356393342237607,-1.0207108486805418,-0.522239896148508,0.6421494747533042,-0.4256545946117123,-1.8234639400215156,-58.67525134507346,2333.690298965992,78.75185382623052,1
-1.5595446849478414,-0.8226899097928474,-1.4269202288681027,-0.6787155793618652,-0.220844409573489,-0.9049199491731532,-0.9324341585819851,-0.5683148503142507,0.9027188659622333,-0.9513271188843462,0.9047864864119397,-0.8975405319145557,1.161753657325815,1.3718599904210502,-1.4905939493281253,-1.0910478683487912,-1.772959854838298,-1.0743898131912228,-0.518777883351751,-0.0983544832488378,-0.2908376765381148,0.7025266915481476,-35.747917050633426,103.5825862529946,62.97249268010589,1
-0.6371984199956758,-0.6247943405601838,-0.6541754893457231,-0.7371956165113169,-0.20456682846536012,0.1575845451149591,-0.8287016420858693,-0.5558328161327559,-0.45242597618539376,-0.7268594234099559,-0.4485550720482103,-0.6857507926920245,0.8257803360315061,-1.4540597361365226,-0.8252386301669856,-0.7556204635859355,0.3864091412121445,-0.4139480796223239,-0.5212250257026992,-1.8420171479398773,-0.42373648795824675,-1.4606501167067263,-36.58457531960024,143.93569973514622,53.34370246250083,1
-0.6597402182880963,-0.6171539316841884,-0.6284036897503935,-0.5482847938878822,-0.16016010366318004,0.5871821409924577,-0.82923649916477,-0.5293596654386439,0.7712594845984843,-0.7393185301754249,0.767350385937768,-0.6031506945219332,1.1952953108986606,-0.11185846118074881,-0.5294806362247687,-0.5721751428667015,0.913399721206659,0.03161926499486275,-0.39821198532406105,0.5737551856237051,-0.42299823263490016,-0.15527615281014406,-48.16631842820098,310.6525521538518,52.77083314085282,1
-1.1453957347836372,-0.6869078849964106,-0.8371117324307594,-0.4673143355287112,-0.17297041918131834,0.13590826702582703,-0.8979764923108505,-0.5026363478984083,0.6118748402908871,-0.8738917271648052,0.5348663758587303,-0.9709044960538252,-0.6629311490712433,0.09427914591056798,-0.5603912429747067,-0.815489469782525,0.7310588696304455,-0.39184845096454296,-0.3577874993314644,0.5884921282868789,-0.4214360427059396,-0.047126928072542075,-50.82782487799001,363.0781374484631,83.96196690419046,1
-1.1265221145190703,-0.7308423656656974,-1.0068604565773274,-0.7249221197923087,-0.21788045449036583,-0.04695725019638284,-0.908865451957873,-0.5747294790440586,-1.218715166650407,-0.8864234098218253,-1.2828964625512154,-1.0270334233012552,0.388078237422803,0.8673498858348341,-0.6262067921540232,-0.8973854051552027,-1.5662924344232465,-0.5749889664642466,-0.521678062170979,-0.6697175440918164,-0.421024541049077,-1.8217537972660143,-58.13528803223622,979.6591926557024,106.55156255263014,1
-0.7122210857745921,-0.7137555308321408,-0.9592437524946263,-0.6700979176251334,-0.2089131490063287,0.05957230687898544,-0.9481416883779542,-0.5462241752809558,-1.7182344192600953,-0.9728719526157374,-1.7626616464507292,-1.0618079177291133,-0.054412538133553116,-1.7839304301579413,-0.6653787407451911,-0.8792774299025564,0.18681660289579738,-0.4565818832286491,-0.48146271692645115,0.00043686829386480524,-0.42071917394789243,-0.6908989729699228,-49.874001443414016,1991.01673568064,42.33889372299382,1
