pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p,vlf_hf,lf_hf,label
-1.0377065909213161,-0.6517884392327398,-1.5580038186652654,-0.33012415187001454,-0.19436458820518482,-1.0529008450149444,-0.7081753583050087,-0.22612299200480873,-0.027391871322995916,-1.158389166759022,-0.3578354812959913,-0.582182404785781,1.0365447948334288,1.157032359412814,-0.8499030898467677,-0.6755089326922425,0.9278470528247572,-0.47349878481326646,-0.103554445193104,0.49057383468433413,1.4601569554198879,1.0977494948293463,-56.56555380255398,120.73136861162138,269.58784203495736,1
-0.8243886846948157,-0.649769239065102,-1.5301891866115407,-0.45248367208787366,-0.19715161805485218,-1.5364918713803868,-0.7514066557307182,-0.20382130540619242,-3.4614710742037245,-1.4315983361973708,-3.4667410419689535,-0.5944125440736879,-2.3320626358235033,-2.370969854257465,-0.8568794390429747,-0.711836420370275,-3.244535159105829,-0.4714228075446266,-0.10375847823584283,-2.6014846281508555,1.87855063310034,0.16270389388374032,-45.58627584547009,100.5482722471196,141.78134008760418,1
-1.1247647294006022,-0.6440537952357794,-1.4643351771271973,-0.4634699203128087,-0.1971844120637059,-1.6338586544668217,-0.7521687370565114,-0.20387419426635264,-4.172005392171241,-1.4360034251076519,-4.417066510218053,-0.5966838985878732,-2.7754900202650448,-3.5624195890096484,-0.8755474601571026,-0.7126064319579406,-3.2822735144090958,-0.45819897747753546,-0.10362019779425989,-3.526952651317871,1.9811044526242079,-3.2885100975107946,-25.538039803377483,-0.4548430051601922,74.447610107917,1
-0.9888416484845596,-0.6152558389526381,-1.2778442027721075,-0.2440581922926172,-0.19705029842860272,-1.5640768815941715,-0.7423251429671817,-0.21486496749209857,-1.6722562926600066,-1.3687599973416729,-2.010503119423989,-0.5749244925894429,1.2157716832407424,1.2575413918864882,-0.8611594648666958,-0.6988065867112117,0.7677512189713269,-0.47775286391006344,-0.10368842527123281,-0.341526670803237,1.883911425752976,-1.1419016842688026,-11.41159080123748,-23.816726473551217,38.52170543687991,1
-1.0513120750689207,-0.4629459780608425,-0.3863893707928365,-0.37116160214310956,-0.19696949153504612,-1.3684787975784252,-0.7326654662040089,-0.2336553771215109,0.6827473901872477,-1.298518988226299,0.6460778905793447,-0.5084993878425658,0.8496340602579275,1.257611729186716,-0.8179543557978657,-0.6464247892867149,-1.7253918114510676,-0.482272632611697,-0.10378498881382031,-1.2860854811153124,1.7673566322908625,0.9110088468476192,6.596199885110088,27.477464174646045,-19.590734698475103,1
-1.0550513074896681,-0.49841525050508934,-0.524298380816656,-0.22068302335549053,-0.19714403110223921,-1.4342687150605182,-0.7278134940622162,-0.23284647948835183,0.3925165310676205,-1.2681501597474654,0.43139716439163706,-0.49439799616436686,0.7622033606124918,-0.16021925661671235,-0.846300784249655,-0.6564552737642401,0.5573037148781242,-0.49032143013044793,-0.10382969207585875,-1.44366061838613,1.370034139835791,0.2530699281310663,-28.83742446434649,190.90097156570155,80.88481866711821,1
-1.2708500542060646,-0.6192357241954846,-1.2232105593316949,-0.3431502985746028,-0.19710773926667224,-1.874249010094045,-0.815368806436518,-0.23398610266475228,-0.2982115374741789,-2.026584988486512,-0.36262702988808365,-0.5858041028560914,-0.7041970318853454,-0.32004664615893164,-0.9620923366179855,-0.7354128832275862,-0.13675738975716623,-0.47179923594355533,-0.10365533296717257,-1.2060420112790091,1.8382742346862262,-1.9289203263820331,4.421093103190018,-44.80317359713491,13.531500839090064,1
-1.1947640426975012,-0.6134797169545575,-1.1751861692026107,-0.010804630948399244,-0.19715166006735518,-2.1824082084127903,-0.8318916016679007,-0.23429189919302207,0.7158536948241161,-2.2637360849531105,0.7061217968198438,-0.5821852439023311,-0.6700242479591495,-1.7701666685386621,-0.9623011553346007,-0.7446301200944798,-0.3811245130829913,-0.4836723341638956,-0.10367298580230204,-3.2245917162680833,1.834063846965597,-2.443722971158707,14.873433688129856,-34.15999348682383,-24.47828004793132,1
-0.515687785480589,-0.6045778404322635,-1.122639762260604,-0.20323489441813797,-0.1958621694507157,-2.1143262548259227,-0.8355740895209325,-0.22564341763315354,-2.9381533603030223,-2.3307134756745507,-3.0624692662261164,-0.5792258634067647,-1.7175943440879935,-0.6325719961306483,-0.9553647961544255,-0.7427453095651257,-2.3344446791059164,-0.44906358714412364,-0.10344475982482987,0.08732285786466346,1.8373026067506968,-1.095536673298121,52.02872853182578,-59.69890001124077,-48.06525295562136,1
-1.1195901045759844,-0.6207169650753096,-1.2508265075851637,-0.3817532353380458,-0.19653953426126378,-1.5103084126776964,-0.8342910801600647,-0.233329159723074,-0.2993663228358728,-2.303309134673613,-0.20861872914647792,-0.5910621111149267,-0.032284306813885846,-0.2362037328242165,-0.9756144246753805,-0.7362714423623163,-1.1917425207799939,-0.47661697056334124,-0.10355730646665687,-0.2578615184787262,1.8423984170309218,1.0735762580671055,30.679250520338343,-18.92662312275915,-45.708632456895934,1
