pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p,vlf_hf,lf_hf,label
-1.454905413950674,-0.44916347537460793,-1.9221729371327096,0.000994875055518085,-0.25966032688979457,-0.5914692054845837,-1.1690848382369956,-0.38640977689484524,0.7928296008502164,-2.7661967059325283,0.8016332337667688,-0.8641553908562871,0.25890323740112076,0.768714968613208,-1.0105323129399855,-0.8338512258748074,0.9543958616448255,-1.1024151856252429,-0.47046780681917116,0.8333722629941563,-0.43027705749049105,1.1857574386778609,-44.59138145268543,287.2074329798237,32.582032526198844,1
-0.837390704163906,-0.44527565066706626,-1.8371455478344596,-0.06858588040220374,-0.249575160883426,-0.3730177769512448,-1.167305657300329,-0.3805734921515148,-0.5479505000372314,-2.727170571656078,-0.6785884595143897,-0.869922828425945,-1.5026021031339356,-1.9448688936842013,-1.0759979258508652,-0.8116921427626211,0.8024863241547455,-0.9199413684023032,-0.49244444554182665,0.6674431017572614,-0.4839866460203354,-0.36547865141064556,-49.698654127355496,387.4787026028452,27.808780566413027,1
-1.0198584451577744,-0.4395902113725249,-1.7268858515290277,-0.2080045460070506,-0.2635577951002633,-0.8851647758763618,-1.1358476044804013,-0.36298960086913923,-1.4653847816022028,-2.4673769055835595,-1.511985696378202,-0.8570736933252497,-1.4379252833802911,-1.7964946628323535,-1.2442905845348564,-0.8402903183888067,-0.4490927603192265,-1.0870636384905559,-0.466572903778767,0.7304433369727515,-0.43692344058152316,0.6801266383954803,-43.11036161771533,295.6860666855815,54.65226038668855,1
-1.1217017966840563,-0.42622632450616177,-1.4755845358164996,-0.13827444848246123,-0.2645711413699713,-0.4360952002635402,-1.037490130620141,-0.36732361164197214,0.5199767195780607,-1.8762820234039523,0.4721971374445941,-0.8096767409025478,0.3945486037760059,0.8631152973517129,-1.1631005996379298,-0.7632606720592026,-0.23867324528056624,-1.0282946289052377,-0.5047294705324193,-0.05847499385095513,-0.4342254249635832,0.5600229408523825,-56.602642001109785,1074.831926016817,80.20392589664482,1
-1.3002084705175032,-0.43289504406509516,-1.573131473471139,-0.4257842528410657,-0.26131887390143826,-0.3654723300626243,-0.9728555754273573,-0.3832389685203274,-0.04195712256167348,-1.5677445738496143,0.019363265146725987,-0.8126367061984026,0.043934796277875277,0.005475448112909655,-1.1243114534149734,-0.7383328651116403,-1.611767409023522,-1.0070130573534524,-0.5072571983175437,0.7192928090878377,-0.4854280943787343,-1.755213157262726,-58.67525134507346,2333.690298965992,78.75185382623052,1
-1.4677152236233935,-0.42452741448503145,-1.4362092660655414,-0.449601414616091,-0.25575759219748495,-1.0058414940827782,-0.8486884705785923,-0.38392116459778963,0.9443893500892356,-1.1456135962207046,0.9494569129168666,-0.6389345764968659,1.1568344569208981,1.358220946175329,-1.113624415203836,-0.7362184864005108,-1.7485829460803475,-1.0542760648836689,-0.5042353062346198,-0.01590719947154614,-0.3594014403990934,0.7533465415950733,-35.747917050633426,103.5825862529946,62.97249268010589,1
-0.6553002563706124,-0.3607372236190259,-0.730446639789157,-0.48264566547863236,-0.24023186329385426,0.11166591908529432,-0.770956311899333,-0.3787324847234816,-0.36738080905476195,-0.9139521938049835,-0.35250038261381167,-0.5264040469980716,0.8357200009911364,-1.3500683702819007,-0.6850293900152257,-0.5593268767818002,0.4028451695164093,-0.4727733680362791,-0.506371346893697,-1.7470806687723301,-0.48363505113930655,-1.3949029787604292,-36.58457531960024,143.93569973514622,53.34370246250083,1
-0.6751553747978608,-0.35827439364064945,-0.7069087597674688,-0.3759012631543881,-0.19787625982937657,0.5635025942740836,-0.7713571080694461,-0.3677278117496078,0.8171376436670591,-0.92681058815004,0.8172390462866341,-0.48251602476501004,1.1888926864152392,-0.06373693654153141,-0.4945140349667185,-0.4625848169552103,0.9278977902257766,-0.08046228387461393,-0.3989967776359487,0.6513884023522443,-0.48294493116390974,-0.09853692069062396,-48.16631842820098,310.6525521538518,52.77083314085282,1
-1.1029272708008437,-0.3807590708504446,-0.8975258274658414,-0.33014875907102686,-0.2100948741666914,0.08886752003407183,-0.8228675527721195,-0.3566191464567878,0.6628544897739715,-1.065696566714754,0.5935820905651021,-0.6779151511036845,-0.5871512458493039,0.13382008312850252,-0.5144253994618393,-0.5908995053804519,0.7462274803248572,-0.4533151887440936,-0.36371139847971823,0.6660197898755952,-0.4814845983478152,0.008866006006248579,-50.82782487799001,363.0781374484631,83.96196690419046,1
-1.0863031328042805,-0.39492102969752546,-1.0525606005718935,-0.4757105039378314,-0.25293054051226077,-0.10346443922559433,-0.8310272154094961,-0.3865876734782778,-1.109143063585124,-1.0786298628526174,-1.155163135071202,-0.7077382101741527,0.4173758577342191,0.87471134275145,-0.5568211181792841,-0.6340882956331292,-1.5426755260553122,-0.614565906638027,-0.5067667894865299,-0.583177803069128,-0.4810999272126009,-1.7535148155736762,-58.13528803223622,979.6591926557024,106.55156255263014,1
-0.7213812271274632,-0.3894132133297572,-1.00907134932341,-0.44473198925048557,-0.24437742976341167,0.00857985836864626,-0.8604589379286752,-0.37473825103670766,-1.5926739963028824,-1.1678488955428605,-1.6167123850848542,-0.7262149894807652,-0.005545176886408573,-1.666208021396063,-0.5820541054413166,-0.6245388406873088,0.20398661436325322,-0.5103113831462127,-0.471663963315487,0.0821765470296143,-0.4808144705017692,-0.6304636046809101,-49.874001443414016,1991.01673568064,42.33889372299382,1
-0.9827945424498428,-0.3777726845673155,-0.872232211844789,-0.3824448201731373,-0.19368372533447617,0.2542145440832388,-0.8287970104390815,-0.33644974659619986,-0.09378142598670076,-1.0785478549584187,-0.08118201233248817,-0.6715807226248027,-0.5600079725511123,-0.0529003618740774,-0.5576903656651242,-0.5606409268124477,0.58950052864531,-0.27337825171592106,-0.177886231589869,0.7339720911697032,-0.4805691452356147,0.12843501907319319,-33.10283652967495,286.9885373984964,-0.623857901339038,1
-0.08568893257557131,-0.5452212231026187,-0.39754336142270047,-0.7357578613191533,-0.15650225387701616,0.33638242985138034,-0.6247937960170709,-0.447553446554796,0.7762752486249893,-0.5225393198311032,0.7563900910708373,-0.45658642198944993,1.0781011854174443,-1.2221575987043831,-0.5123528157565193,-0.4580913633388197,0.456181255407045,-0.3391023276774411,-0.21647387772646057,-0.02621754030894335,-0.3533981594046309,-0.7920432609950566,-32.11194376601273,129.96782341678986,35.02592381496058,-1
0.7282295191995123,-0.4759423686916949,-0.2452482297618246,-0.23969554001019958,-0.1763164353630055,0.3952044028253928,-0.4322316471543635,-0.5069301261424051,0.7637987563888062,-0.19372555952138878,0.7530279763937658,-0.27118057346978924,0.8331103236382674,0.5600002705337227,-0.47789664498172046,-0.35178032844744117,0.5655178767738992,-0.23085991729732866,-0.19177084848359194,0.7172878421851165,-0.30158592548169516,0.9219080791498445,-35.15400519089052,133.30873839833376,49.24307797344412,-1
-0.11793062922335748,-0.5027657447512099,-0.2989376944161262,-0.7165216422029639,-0.17151416453821722,0.49051754006809284,-0.5710451947314941,-0.5566678012895258,0.6558227188634757,-0.4107436744838534,0.654771579976341,-0.3133155838691187,-0.11004951175163175,-0.996560036997332,-0.5076759442257217,-0.3805585386328634,-0.1911337804084844,-0.20739363770333138,-0.21823698429137792,-0.04118915011753283,-0.4284754888483143,-0.8810109884555307,-44.09828805522912,307.3522538303376,51.2911550764177,-1
