pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p,vlf_hf,lf_hf,label
-1.0878952717187564,-0.651686424457423,-1.5229275340017965,-0.3370021713961704,-0.20044966425745483,-0.9982792636265571,-0.7087173290914911,-0.2430319608434538,-0.017695077712514048,-1.140527041077594,-0.3380119469778536,-0.5925513043814884,1.0160729378661413,1.1595180172639858,-0.8371224100638043,-0.681618454584884,0.9106035097240331,-0.4787239646341109,-0.10618542241132886,0.4664655032410824,1.5753651548844738,1.0729060139037199,-56.56555380255398,120.73136861162138,269.58784203495736,1
-0.8606585200247445,-0.6496215701391445,-1.4953828468802857,-0.4579533904393385,-0.20316983540571057,-1.4635879300950414,-0.7483103195806933,-0.22207921046750395,-3.3607680303582557,-1.4016116143889474,-3.359684860570344,-0.6043669351329184,-2.2953605621124815,-2.411606118020322,-0.8440249803958046,-0.7168441501792371,-3.162710287373409,-0.476708147845608,-0.10638458855323801,-2.673098306893547,2.0117041300451324,0.13918972931419815,-45.58627584547009,100.5482722471196,141.78134008760418,1
-1.180633893368057,-0.6437769000261951,-1.430167959858246,-0.46881319205633426,-0.20320184271152764,-1.5572737214480812,-0.7490082648305665,-0.2221289003005892,-4.052472536862118,-1.405821212335106,-4.283345187480955,-0.6065613080352569,-2.731261843539407,-3.617618656012811,-0.8624955765594247,-0.7175908077524675,-3.1995525888521694,-0.4638675358310954,-0.10624960658324985,-3.612784909813664,2.118656579130733,-3.307117811312089,-25.538039803377483,-0.4548430051601922,74.447610107917,1
-1.0358419256707534,-0.6143278214544535,-1.245486906746533,-0.25192679098873016,-0.20307094635932713,-1.4901300775239643,-0.7399930987271631,-0.2324548873876832,-1.6189690824379186,-1.3415619428443901,-1.944307455105566,-0.5855393801082279,1.1922578850842762,1.2612555474418385,-0.848259742509931,-0.7042095039799963,0.7543089672374144,-0.482854763266873,-0.106316206596554,-0.37841911482920537,2.017294852125514,-1.1635611440715155,-11.41159080123748,-23.816726473551217,38.52170543687991,1
-1.1023885042730046,-0.4585742319791015,-0.3626837698076781,-0.37756729970099495,-0.20299207796096422,-1.3019266604316464,-0.7311463716338972,-0.2501087433275002,0.6736248416927262,-1.274438119981686,0.637732662881691,-0.521365580297933,0.8323345591087735,1.261326744457952,-0.805511552065065,-0.6534164167421965,-1.6796372505655621,-0.48724355199136243,-0.10641046676131981,-1.3374898093336247,1.8957409141901433,0.8864308475171758,6.596199885110088,27.477464174646045,-19.590734698475103,1
-1.1063717190164375,-0.4948454652854947,-0.4992543534129627,-0.2288206593755007,-0.2031624304582525,-1.3652293627186214,-0.7267027370843213,-0.24934877254626206,0.3910853666765288,-1.2454170126679684,0.4290756539337112,-0.5077421183545653,0.746387783269713,-0.17383404811114506,-0.8335582008990814,-0.6631426823183004,0.5488582969856777,-0.4950591005576475,-0.10645410369439415,-1.497485878068637,1.4813768871635844,0.22942729384064853,-28.83742446434649,190.90097156570155,80.88481866711821,1
-1.3362511843221063,-0.6183976919713318,-1.1913834905313674,-0.34987839320996866,-0.20312700923589336,-1.7885760196926732,-0.8068894734660358,-0.250419464658815,-0.281337774187041,-1.9701936885492175,-0.3426690497145973,-0.5960502544821031,-0.695124023629129,-0.3356149693538007,-0.9481251916839536,-0.739705552298862,-0.12872312531443583,-0.4770736675927134,-0.10628390365954883,-1.256216578521153,1.9697002391053675,-1.949460913744251,4.421093103190018,-44.80317359713491,13.531500839090064,1
-1.25520061332034,-0.6125115413073413,-1.1438251838907492,-0.021357869661546028,-0.203169876410366,-2.085085131343012,-0.8220217251773186,-0.2507067648275415,0.7058537988759856,-2.1968203898366845,0.6960917997458965,-0.5925540472736196,-0.6615312397235648,-1.8034594596189808,-0.9483318020237654,-0.7486432356028078,-0.36728803246840563,-0.48860269109680365,-0.1063011354128928,-3.305778602950256,1.9653092639041325,-2.4635316845084003,14.873433688129856,-34.15999348682383,-24.47828004793132,1
-0.5318151011887363,-0.6034083932032365,-1.0917887472490015,-0.2115733502880044,-0.20191131968132772,-2.019577044329554,-0.8253942981793722,-0.2425813939299802,-2.8513187161099838,-2.2608254285912897,-2.966756529152119,-0.5896949672283768,-1.6913213774305218,-0.6519602414309111,-0.9414687987906121,-0.7468155903070884,-2.274228858660916,-0.45499688320796516,-0.10607835342225826,0.05701911390482825,1.968686937135852,-1.11726204835392,52.02872853182578,-59.69890001124077,-48.06525295562136,1
-1.1751216278616967,-0.619912423733015,-1.2187314221069632,-0.38803702812347246,-0.2025724350313182,-1.4383943479393737,-0.8242192657272536,-0.24980225746206952,-0.2824619566769357,-2.234637249432379,-0.19298206124313577,-0.6011300563234279,-0.03461538536680454,-0.2507472642764097,-0.9615042759623634,-0.7405380718223095,-1.1586588482786935,-0.4817517873755369,-0.10618821543351203,-0.2934685592156532,1.9740013115011954,1.0487671432504424,30.679250520338343,-18.92662312275915,-45.708632456895934,1
