ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf,hf_p,p_pow,coh_ratio,t_pow,label
-1.5114297230683338,-0.5049149333764533,-0.39689428932537024,-0.1847625164817652,-0.32831827087686566,-1.0064909182391133,-0.27263969607913685,-0.35187549183394473,0.8006313535200029,-1.950644223325402,-0.16911057741731833,0.8038527149641432,-0.8859826847200545,-0.2689115826233016,0.3559879331191356,0.8269403050830813,-0.8251206542553213,0.8761925677346933,-0.7333057393912278,0.9683020792348407,-0.5018109861349583,-0.20695791696779067,0.8313749618194489,-63.507577214578944,-44.59138145268543,-58.43802293552285,-37.99439462803778,-31.61365415536884,1
-1.4302158886410676,-0.3780545542503588,-0.34500070361431817,-0.17841814358353325,-0.13865515051422136,-1.0042355575400292,-0.28453777951451154,-0.34219922706508293,-0.388421352805103,-1.9159355369553352,0.6479323370159833,-0.5042832707562355,-0.8947623336278002,-0.27383970663074364,-1.3558580181170528,-1.8971965573118241,-0.9007390372753219,0.9041548977876301,-0.7064711004126657,0.8413028152906522,-0.4170663005381221,-0.21316431619028828,0.6937199616373132,-61.69307811759988,-49.698654127355496,-60.24968767373603,-47.91223505573127,-22.9654222855726,1
-1.324901438866067,-0.3135239914328141,-0.4626469969858038,-0.18721433449552957,-0.5833095917905219,-0.9643580754146185,-0.2820135156321749,-0.31304602512277074,-1.2020355425206413,-1.6848827554329247,1.2129148061092656,-1.2407924848084084,-0.8752023655154819,-0.2702473520155236,-1.2930045316777332,-1.7482453060500303,-1.0951314542705564,-0.9436916940552473,-0.7411034773250557,-0.20504111493502894,-0.4946814041754567,-0.20585796153298852,0.7459850205661748,-59.10365330129327,-43.11036161771533,-53.96313300723159,-35.91568539864139,-28.731422088513725,1
-1.0848712131461833,-0.4129450840631667,-0.36849489775581845,-0.1878518100319759,-0.19342000607120644,-0.8396762196044447,-0.2580465770448747,-0.3202315956686485,0.5586554644905353,-1.159180498191839,0.05807489899180062,0.5127157761188442,-0.8030509817263158,-0.25901917102246325,0.4878092599635179,0.9217077522630769,-1.0013500765007992,-0.7426479498669664,-0.6478206127121021,-0.02912639640625959,-0.4673878378110264,-0.21663371706237783,0.09149757445546547,-43.40245765504603,-56.602642001109785,-25.39097139670779,-44.50470863807883,30.51803808542026,1
-1.1780430829278394,-0.4660338277527405,-0.34930657705231927,-0.18580587468771553,-0.13210406952091053,-0.757742880178193,-0.28393617175293545,-0.34661845200253133,0.06031203343151074,-0.8847764413067075,-0.4921871204781152,0.112526881039983,-0.8075568746402565,-0.2629512455586776,0.14707976400248393,0.060732581961090895,-0.9565452944834166,-1.141762013773805,-0.6176330505021272,-1.1770592451439756,-0.45750422756156695,-0.2173475699840309,0.7367345313418164,-22.8510080187915,-58.67525134507346,-19.8389999864279,-57.21148366759383,86.75346728477236,1
-1.0472619596518027,-0.49946249998083897,-0.47492357621874276,-0.18230738543134492,-0.6880831017822839,-0.6003437069835322,-0.23661591531954967,-0.3477494985775544,0.9350400681804677,-0.5093456695622246,-0.5362640288586387,0.9344908991736867,-0.5431337760131776,-0.2359843309490192,1.2286051697813898,1.4187388436841748,-0.9442008511510167,-0.7427641650444563,-0.6150725389010893,-1.291439637510586,-0.4794541641303603,-0.21649416064738852,0.1268118597768074,7.312716457378489,-35.747917050633426,106.44272748714852,24.75428856853692,65.88256764094655,1
-0.484936834520487,-0.5351348869978776,-0.14137130004358386,-0.1976076433223243,0.32892673778386655,-0.569412406664885,-0.16891016034832038,-0.2715584949142382,-0.20562008614152133,-0.3700675814719294,-0.4843558967558679,-0.19426551092673883,-0.4277634875463657,-0.1462718000652603,0.9013969958725551,-1.291982996031103,-0.551163027300943,0.6269009513448658,-0.4827890911887816,0.5178406199375107,-0.2119104685186584,-0.0961439382686113,-1.4097579121741088,13.110896803990077,-36.58457531960024,103.35373197108588,14.10332100505409,78.31556599570646,-1
-0.4631650833388248,-0.45963857346930065,0.14464172147277243,-0.1694940968718114,0.7390186833061411,-0.5698173740875286,-0.1456671049432279,-0.26255419898464377,0.8393022136636412,-0.3800636081166507,-0.3987849752561633,0.8297603536626934,-0.37928042369777243,-0.14041232563088615,1.2436070140294717,-0.024009011428026226,-0.35095355134064504,1.0340407533247236,-0.3618655992193096,0.964162581178058,-0.024786657890344958,-0.09008736021896252,0.6285011447033073,10.751489274397931,-48.16631842820098,129.87742755108795,5.958571759390956,116.4222477568011,-1
-0.6394794907996113,-0.5067022566932733,-0.14345807368031263,-0.17760420636466973,0.30823465957263557,-0.6218639094238717,-0.1506981148335556,-0.25346481396458564,0.7032014145442044,-0.4880326052601259,-0.2633834035169617,0.6339641773557438,-0.5951376857983349,-0.13447361723627652,-0.4773075736258181,0.170728639263546,-0.3718780791835984,0.3267277392646799,-0.5222535444746402,0.8097333948145858,-0.20262934238167102,-0.08809705046174093,0.6409351420782121,-12.556969493897228,-50.82782487799001,33.92523087010029,-24.851764951833268,79.42012748835437,-1
-0.7828814667405328,-0.3636125928567305,-0.23703156114192328,-0.20603639471856283,0.13367205390112427,-0.6301084930658921,-0.170419243900483,-0.2779858048669219,-0.8599652498926794,-0.49808686003944513,-0.5361200757853046,-0.8969411656505797,-0.6280831958373962,-0.13881061219481167,0.49603847646192784,0.9010465168964068,-0.41643104776305323,-1.3301445084588588,-0.5762377095901261,-1.135952882337551,-0.27954240963120564,-0.09616624363331921,-0.4206538266113922,-16.166358999925205,-58.13528803223622,28.456527582556912,-37.36258694482511,100.36633478061808,-1
