ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf,hf_p,p_pow,coh_ratio,t_pow,label
-1.8443197958220305,-0.7159543529735579,-0.457293652733922,-0.16264727140041857,-0.5180048596047774,-1.223973330097911,-0.299177826688082,-0.607860981983943,0.7917831342486181,-2.5201352184754597,-0.1120898402295368,0.7983606538251058,-1.1328624243959116,-0.290996355249975,0.29771014692724984,0.8010385898352137,-1.0901639777269803,0.9064117647442789,-0.9990476325821128,0.9587744211620849,-0.5468106416183073,-0.20005779344511587,0.8198818739306952,-63.507577214578944,-44.59138145268543,-58.43802293552285,-37.99439462803778,-31.61365415536884,1
-1.7570312378133013,-0.5482698875409594,-0.4037900494841715,-0.1572614838786403,-0.31799406980229644,-1.2216919926980736,-0.30831691049592125,-0.591304885028005,-0.5112072949107569,-2.4810673913577856,0.9561810702042303,-0.6542341860540027,-1.142556285684026,-0.29482913559847895,-1.4861216875444712,-2.050804166417174,-1.1746369795127014,0.9349714066841609,-0.9671421320368718,0.8248161405050631,-0.4627263725475658,-0.20540322145277543,0.6659729939546319,-61.69307811759988,-49.698654127355496,-60.24968767373603,-47.91223505573127,-22.9654222855726,1
-1.6438393595677856,-0.46297317784589154,-0.525086362277048,-0.16472863879102123,-0.7869080358849212,-1.181355211348204,-0.3063779882065391,-0.5414237325934244,-1.4027838386487177,-2.220996179577208,1.6948868664059162,-1.4720768992994824,-1.1209595658523854,-0.29203523143671667,-1.4206251106258363,-1.8948701702918003,-1.3917919930446074,-0.9523476015299385,-1.0083188857596996,-0.2788629637340058,-0.5397366205912353,-0.1991104272868038,0.7244093505779343,-59.10365330129327,-43.11036161771533,-53.96313300723159,-35.91568539864139,-28.731422088513725,1
-1.3858550834976457,-0.5943883043439357,-0.42801315961995323,-0.1652697967343994,-0.37574679469909067,-1.0552372999842317,-0.28796864845393266,-0.5537182496909838,0.5266205675974126,-1.6292698122267553,0.18495163878412252,0.4750731518518369,-1.0412951608691041,-0.2833026688237104,0.4350747731761843,0.9002486778082543,-1.28702918041323,-0.747009300415525,-0.8974086368777262,-0.09330887070608142,-0.512655753373143,-0.20839133612710067,-0.007357963765986482,-43.40245765504603,-56.602642001109785,-25.39097139670779,-44.50470863807883,30.51803808542026,1
-1.485996127416727,-0.6645611799682944,-0.4082295142255988,-0.1635329863002975,-0.3110855739332693,-0.9723602721090091,-0.30785480718471536,-0.5988661825206015,-0.01947525948429703,-1.320402742454212,-0.5345073983509911,0.03069096963677288,-1.0462702460172473,-0.286360785459675,0.08001705235739343,-0.0010884894368112417,-1.2369779325524795,-1.1546489619448532,-0.861516621213968,-1.3041435318754566,-0.5028491662372894,-0.2090061611269044,0.7140665919867617,-22.8510080187915,-58.67525134507346,-19.8389999864279,-57.21148366759383,86.75346728477236,1
-1.3454326908294443,-0.7087473086185849,-0.5377438268854996,-0.16056309154721846,-0.8973977950102693,-0.8131482131872253,-0.271507458327892,-0.6008014041381436,0.9390711963055703,-0.8978207890842428,-0.592137270923139,0.9434253522551072,-0.754313145408946,-0.26538764025886447,1.2070223458098606,1.420580287158943,-1.2231880028817306,-0.7471279981009756,-0.8584722573845057,-1.424791480741052,-0.5246280466418564,-0.20827113941680395,0.0321261239443866,7.312716457378489,-35.747917050633426,106.44272748714852,24.75428856853692,65.88256764094655,1
-0.7643818441510722,-0.5464916803104375,-0.2711908593288529,-0.22707530263148729,0.10479375443361645,-0.8636946266990705,-0.3857620080770508,-0.5344469395055612,-0.4333865873468434,-0.8026810832756266,-0.4072485102280275,-0.41228837116915695,-0.7650622521229082,-0.4328205233199981,0.8262404149682482,-1.5301770899466371,-0.8730214338018522,0.47701864520970555,-0.7470605124945001,0.36554718665779384,-0.3569488056171279,-0.223203033442585,-2.0076936916656143,13.110896803990077,-36.58457531960024,103.35373197108588,14.10332100505409,78.31556599570646,-1
-0.7399734659738796,-0.4720948412113546,0.07908796580757552,-0.18706985196504478,0.5554606869827428,-0.8642103926766775,-0.3199505089722506,-0.5105689713952455,0.7657648447055292,-0.8153242423759495,-0.31730094258612257,0.7592500985402801,-0.689282158597286,-0.38057404573660214,1.2036247668571423,-0.12046198388354512,-0.6151554277077406,0.9159410157602994,-0.5940246310383288,0.8997635934671243,-0.07795806653623426,-0.18956252406291405,0.5608839775995315,10.751489274397931,-48.16631842820098,129.87742755108795,5.958571759390956,116.4222477568011,-1
-0.9376400982756162,-0.5184731225415914,-0.2737465213540423,-0.1986105014447219,0.08205437728333886,-0.9304967917247166,-0.3341955510772141,-0.48646536048014943,0.6095757498819461,-0.9518854238638083,-0.17497406542523886,0.5352491619452163,-1.0266717996737755,-0.32762107214001407,-0.6941754197541052,0.09604451485592513,-0.6421058225298987,0.15341300119915136,-0.7970051286846443,0.7149225768694231,-0.34311118531767615,-0.17850759609741942,0.5765530790756755,-12.556969493897228,-50.82782487799001,33.92523087010029,-24.851764951833268,79.42012748835437,-1
-1.0984085009142999,-0.37746731444793363,-0.388345538833031,-0.23906937811234064,-0.1097796611432698,-0.9409970826230097,-0.39003489944659336,-0.5514911485459238,-1.1843122210662633,-0.9646022309840896,-0.46166024160916047,-1.216185606291533,-1.0781663553768972,-0.3662922383714288,0.37921679200617653,0.9080013505864825,-0.6994892006747908,-1.6327997226216573,-0.8653253050091054,-1.6139288398732967,-0.4577841037713759,-0.22332692581621943,-0.7612423840249335,-16.166358999925205,-58.13528803223622,28.456527582556912,-37.36258694482511,100.36633478061808,-1
