ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf,hf_p,p_pow,coh_ratio,t_pow,label
-1.4801908345065418,-0.4265231449148413,-0.3841569678061452,-0.1884012174560392,-0.2926286033465526,-0.8884046521006735,-0.2815072061676377,-0.3079937005957556,0.8179857703178457,-1.8907384775284986,-0.1500351070145847,0.8197091890134593,-0.7032772962774624,-0.25852761426199344,0.377659456069551,0.8615387783289374,-0.7316370655910852,0.9093067426052628,-0.640672446941101,0.9734671006244042,-0.49966607867089635,-0.21075091751484396,0.8483880909260423,-63.507577214578944,-44.59138145268543,-58.43802293552285,-37.99439462803778,-31.61365415536884,1
-1.4026011094771607,-0.3408042660194548,-0.3310879686337092,-0.18189847646557142,-0.10392470693127608,-0.8865551083481786,-0.29246257594403496,-0.30165690778242316,-0.36437269907539926,-1.8576217052980408,0.6598400014219751,-0.4785085687905072,-0.7094930371013607,-0.26272199582838024,-1.3147297235321544,-1.8168181881070378,-0.7946400902135088,0.9368917883711719,-0.6192983916201604,0.8488352948697803,-0.41494167109150104,-0.2170858410121628,0.7100942604647491,-61.69307811759988,-49.698654127355496,-60.24968767373603,-47.91223505573127,-22.9654222855726,1
-1.3019862418589967,-0.2972013102557,-0.45139900438165625,-0.19091423769539428,-0.5463303020030001,-0.8538529565547994,-0.2901383155373562,-0.28256505726297915,-1.173406329722271,-1.6371661611927955,1.2198659564099612,-1.2094336032717128,-0.6956451379897433,-0.25966450256010015,-1.2525906272698235,-1.6703701050523367,-0.9566021653761559,-0.8860225648985961,-0.6468834223191929,-0.17800320335747147,-0.49253820270376825,-0.2096281838201321,0.7626018714414224,-59.10365330129327,-43.11036161771533,-53.96313300723159,-35.91568539864139,-28.731422088513725,1
-1.0726671936489864,-0.3643796101909177,-0.3551143170227894,-0.1915676258817074,-0.1584125884470034,-0.7516056541358146,-0.26807033492029053,-0.2872707441041803,0.5773721791279476,-1.1355752416037221,0.07515730221114476,0.5307796372791908,-0.6445640177272449,-0.25010807189597173,0.5079825070608324,0.9547136315640093,-0.8784662648611973,-0.6876914217540708,-0.5725826981571895,-0.005367801008273865,-0.4652511672434396,-0.2206270874448043,0.10507707545347758,-43.40245765504603,-56.602642001109785,-25.39097139670779,-44.50470863807883,30.51803808542026,1
-1.1616813352396822,-0.40025139003568355,-0.33549137207532614,-0.18947061994583686,-0.09740675812390585,-0.6844149399771496,-0.29190863500689035,-0.3045509700567667,0.08183436718336579,-0.8737567286790863,-0.470277343649306,0.13362495631441,-0.6477540612959103,-0.2534547045958491,0.17112572872795817,0.10820739425278189,-0.8411362311854328,-1.081420402774086,-0.5485380063245247,-1.1319014467946358,-0.45536992198028703,-0.2213557230811677,0.7533084524825413,-22.8510080187915,-58.67525134507346,-19.8389999864279,-57.21148366759383,86.75346728477236,1
-1.0367362262495505,-0.42283896486474637,-0.46395365375163466,-0.1858848014800824,-0.650573918467535,-0.5553372906467211,-0.2483376758723817,-0.30529166990111306,0.9516377785877042,-0.5155450918684973,-0.513967571327229,0.9493568804151293,-0.4605500550550707,-0.23050286138527468,1.2403585606207994,1.4433919739115504,-0.8308512021202702,-0.6878060688876854,-0.5464985335127527,-1.2441496158063696,-0.4773146062882049,-0.22048464104701013,0.14055524755495996,7.312716457378489,-35.747917050633426,106.44272748714852,24.75428856853692,65.88256764094655,1
-0.5041688200395871,-0.5357680877015303,-0.1698059405830697,-0.20074531182657063,0.26782371921177056,-0.6317033536291641,-0.17803344913142544,-0.286893195365342,-0.24225135706927445,-0.45984926635553425,-0.46014061050531635,-0.2222592668976506,-0.46419600095650293,-0.1560216270380193,0.8749302524776746,-1.2628827525874113,-0.5792818516137785,0.6398874453986351,-0.5229834972100695,0.488345460178797,-0.24142249978987967,-0.09879607462551816,-1.3700578682627131,13.110896803990077,-36.58457531960024,103.35373197108588,14.10332100505409,78.31556599570646,-1
-0.4824904455206478,-0.46355356753586463,0.10924720862725089,-0.17271283041783647,0.694053267680416,-0.6321004129423448,-0.1554220310832581,-0.27814710060162756,0.8360117683351359,-0.46990047066369284,-0.36955286419264416,0.8296531168746555,-0.4172606828331667,-0.15033335594178637,1.2133295042045307,-0.024097387583963292,-0.3825353812178659,1.0451197333387756,-0.4050686811039711,0.9403513034466667,-0.058889328548629646,-0.09291374465829813,0.640111271340935,10.751489274397931,-48.16631842820098,129.87742755108795,5.958571759390956,116.4222477568011,-1
-0.658048659746389,-0.5085714120159346,-0.17184193444073023,-0.18079955451653876,0.24631738325674787,-0.683130595664647,-0.16031632169402435,-0.26931835670528004,0.6955683372245878,-0.5784654523115901,-0.22621301210176512,0.6285249718984319,-0.626227040602164,-0.14456816595958585,-0.4884214026942491,0.16615742412448814,-0.4030979793569192,0.3411205920522442,-0.5614660424635967,0.7839554711345488,-0.23236906409515987,-0.0909806962218739,0.652373911715627,-12.556969493897228,-50.82782487799001,33.92523087010029,-24.851764951833268,79.42012748835437,-1
-0.8008356002760793,-0.3717017963795229,-0.26313839437222897,-0.20914975902891167,0.06488553265036441,-0.6912141809984784,-0.17950152286238966,-0.29313620007792346,-0.9174750186670251,-0.5885752061712983,-0.5149396033853749,-0.9440703544287978,-0.658120816937089,-0.1487784417007716,0.47408570564514085,0.8796634657292566,-0.44688031918685805,-1.3079889484656089,-0.6141070371831404,-1.18650899804465,-0.30739525145105606,-0.09881773826366096,-0.3945849508505097,-16.166358999925205,-58.13528803223622,28.456527582556912,-37.36258694482511,100.36633478061808,-1
