pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p,vlf_hf,lf_hf,label
-1.3368241333444655,-0.4512181364716946,-1.5349859690368233,0.08818566794795851,-0.2099065628183905,-0.31008056615333734,-0.9442787592275503,-0.2859803051844485,0.797602654260855,-1.8662096049967458,0.7998569814933207,-0.7109077812566836,0.32286355242711734,0.7880055086858402,-0.8106092292209728,-0.7253258312541282,0.9554682839365519,-0.5708787437373483,-0.08699882682576107,0.7983492906290001,-0.5044072713569945,1.1805154499450359,-44.59138145268543,287.2074329798237,32.582032526198844,1
-0.7101482417757778,-0.44603503993349597,-1.4560352047117444,0.008216600652270629,-0.20254568838259698,-0.11723152071985823,-0.9425429825701986,-0.2812889896053049,-0.385276983220186,-1.8352417045905436,-0.4974831049813891,-0.7165294702757802,-1.3346519442440985,-1.8170356327124202,-0.8739457320896666,-0.7016479581082047,0.8236504709328665,-0.47253807966168,-0.08837377152458531,0.6649507258630373,-0.5474858436470597,-0.2265046211146628,-49.698654127355496,387.4787026028452,27.808780566413027,1
-0.8953229954417139,-0.4384554336131511,-1.3536554025161234,-0.15201708147271564,-0.2127512134762618,-0.5693551828421068,-0.9118523694654519,-0.2671547266721528,-1.1946672252680512,-1.629091017973583,-1.2279139912792536,-0.7040050448566854,-1.2737932976364679,-1.6745963364508536,-1.0367650808373716,-0.7322062610512211,-0.262393370964075,-0.5626053302537604,-0.08675514641787789,0.7155996949472958,-0.5097381015177096,0.7218923627896202,-43.11036161771533,295.6860666855815,54.65226038668855,1
-0.9986772509866779,-0.42063921992955544,-1.1203137567811488,-0.07187637554337331,-0.2134908259572651,-0.1729163059183363,-0.8158943903278096,-0.27063848614464986,0.55688300375945,-1.16004718923342,0.5111227630782952,-0.6578058578251482,0.45050114264283786,0.8786298463162698,-0.9582156029865526,-0.6498969802459751,-0.07980417515730351,-0.5309329318919259,-0.08914237086313319,0.0813496796700484,-0.5075741180648747,0.6129545201676243,-56.602642001109785,1074.831926016817,80.20392589664482,1
-1.1798321728089687,-0.42952969721704126,-1.2108893389431556,-0.40231100134868625,-0.21111708888120997,-0.11057039591234803,-0.7528366372629882,-0.28343154970385726,0.061126765254254714,-0.9152174825117869,0.11423658196622988,-0.6606910220249578,0.1205856970850477,0.05529539079730625,-0.920687979524615,-0.6232606141236849,-1.271291376706715,-0.5194636487321427,-0.08930051542573388,0.706635240446699,-0.5486419786875503,-1.4870376603289222,-58.67525134507346,2333.690298965992,78.75185382623052,1
-1.349823983826163,-0.418374299231832,-1.083752506718067,-0.4296840328751485,-0.20705806830593873,-0.6758886583538071,-0.6316986699175986,-0.2839799117572829,0.9313135745809783,-0.5802493818799679,0.9294170234533131,-0.49137850787238335,1.167785720444407,1.3539313847888037,-0.9103485112721904,-0.6210013152776496,-1.390011538572346,-0.5449351142687913,-0.08911145400682126,0.11557201065235645,-0.4475604311921661,0.7883051248837497,-35.747917050633426,103.5825862529946,62.97249268010589,1
-0.5253563786695412,-0.33333170026710457,-0.42842839014258277,-0.4676617452983456,-0.19572628250175572,0.31064752198254314,-0.5558628379454849,-0.2798091531668375,-0.22597255256221851,-0.3964221243004162,-0.2116832576985046,-0.3816917302773201,0.865628142683641,-1.2460269913666644,-0.4956924982089552,-0.43198550302923294,0.4768663001619347,-0.23154570728391158,-0.08924509308683413,-1.2762029759995235,-0.5472038417566374,-1.1602249616049585,-36.58457531960024,143.93569973514622,53.34370246250083,1
-0.5455060590664573,-0.3300483512235295,-0.40657268419134135,-0.3449805493735298,-0.16481213804866454,0.7095291959867791,-0.5562538564316327,-0.2709633898026164,0.8190479970549708,-0.4066254786126999,0.8135346935927507,-0.33891279948221886,1.1979514037153827,-0.01114851463130717,-0.31137319231646104,-0.32861271414386567,0.932474876932712,-0.020117387715368664,-0.08252731896984494,0.6520435681192541,-0.5466503207920813,0.01561994994599,-48.16631842820098,310.6525521538518,52.77083314085282,1
-0.9796241943385146,-0.3600240474997881,-0.5835669834682867,-0.2923972588656871,-0.17373015544764103,0.29052108232518564,-0.6065076702411685,-0.26203403545415804,0.6829344009285864,-0.5168338615784036,0.6175105874784452,-0.5293740068402586,-0.4732444040720516,0.17850627037937206,-0.3306369880466199,-0.4657221288208981,0.7748324843975837,-0.22105910541182455,-0.08031972727990883,0.6638064558576129,-0.5454790391921353,0.11303779273511123,-50.82782487799001,363.0781374484631,83.96196690419046,1
-0.9627534278038119,-0.3789042196773117,-0.7275219365099873,-0.4596911736034212,-0.2049946840775291,0.12073031923151799,-0.6144682725868529,-0.2861233018081632,-0.880379241739096,-0.5270966517354846,-0.9151769096357527,-0.5584434092685296,0.4719807977489046,0.8897620526075698,-0.3716538889931249,-0.5118710913818268,-1.2113376630712513,-0.30796199877867714,-0.08926983352615094,-0.34048456065641625,-0.54517050800134,-1.4854972108388163,-58.13528803223622,979.6591926557024,106.55156255263014,1
