ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf,hf_p,p_pow,coh_ratio,t_pow,label
-1.6625683355828305,-0.42977338065820336,-0.4435261859488331,-0.17572408715388035,-0.48531804067368184,-0.9731984192757774,-0.3218206653219402,-0.332563375218545,0.8080418138997322,-2.347587523270192,-0.10146298270257885,0.8131653807717318,-0.7366386577501065,-0.29721975540985657,0.34563192373492085,0.8119524628994167,-0.8389288825345642,0.9324629728772709,-0.7140504334227302,0.9717548166346389,-0.5665193719600075,-0.2157437404957172,0.8465934739676666,-63.507577214578944,-44.59138145268543,-58.43802293552285,-37.99439462803778,-31.61365415536884,1
-1.5851759738124507,-0.3548234691721029,-0.3897036276500277,-0.17029964382344698,-0.28458411927605115,-0.9715440410983639,-0.3299945698242928,-0.32685538511091466,-0.4871835962190543,-2.311570894740464,0.9910476696190889,-0.6267731042077803,-0.7419834498910981,-0.30035939375132104,-1.4326032083455096,-2.034470266210077,-0.8975650402589992,0.9612132676315095,-0.6944888935965727,0.836088034768265,-0.48394578954209666,-0.22112445736666342,0.6944279396084334,-61.69307811759988,-49.698654127355496,-60.24968767373603,-47.91223505573127,-22.9654222855726,1
-1.4848170379967205,-0.3166984059755325,-0.511723033263708,-0.17782039329564375,-0.7551934264181066,-0.9422926507441463,-0.32826041725887944,-0.3096580272184391,-1.3734468938399782,-2.071811253187743,1.7465151670485601,-1.437490012413401,-0.7300759163503738,-0.2980707552614921,-1.367312124367172,-1.878832628111332,-1.0483011968408171,-0.9387047318886507,-0.7197347193662964,-0.28166737050333984,-0.5595724452071147,-0.2147901201188851,0.7522023801278787,-59.10365330129327,-43.11036161771533,-53.96313300723159,-35.91568539864139,-28.731422088513725,1
-1.2560813035526588,-0.37543701407231045,-0.41407114083181656,-0.178365435331706,-0.34254564700853296,-0.8508345786692378,-0.3117952892161652,-0.3138967667086541,0.5444594525461406,-1.526298734666716,0.20231855513976066,0.492694659670353,-0.6861522750874773,-0.2909174394160549,0.4825655738585561,0.9109739986219926,-0.9755810534192387,-0.7319956739179335,-0.6517346813303039,-0.09374672431585278,-0.5329781220846728,-0.22413229865035955,0.02872388797666926,-43.40245765504603,-56.602642001109785,-25.39097139670779,-44.50470863807883,30.51803808542026,1
-1.3448690218498722,-0.4068021784195402,-0.39416955770609496,-0.1766161591604135,-0.2776506459963414,-0.7907338910921078,-0.3295812692773849,-0.3294622683276206,0.0016180196644030558,-1.2415541932424865,-0.5334654620998767,0.05218434761120869,-0.6888953302241506,-0.29342250867907504,0.12862183270800068,0.011349854263850701,-0.940838439781424,-1.1423565757512384,-0.6297289744192928,-1.3200243463293584,-0.5233477234375778,-0.22475118253475254,0.7419767752893593,-22.8510080187915,-58.67525134507346,-19.8389999864279,-57.21148366759383,86.75346728477236,1
-1.2202417329563737,-0.42655204864579493,-0.5244559537667142,-0.17362494836342504,-0.8660826571711748,-0.6752766352385768,-0.2970725665762971,-0.33012946820440325,0.9544521299804062,-0.8519759043847616,-0.5924029928910565,0.9569661408644017,-0.5279223215891691,-0.2762422674896031,1.2520911912707697,1.4303166995064611,-0.9312662868557591,-0.7321151639819383,-0.6278624484824595,-1.442211036701128,-0.544735317049688,-0.22401130843853756,0.06776073436311668,7.312716457378489,-35.747917050633426,106.44272748714852,24.75428856853692,65.88256764094655,1
-0.7744689816852156,-0.577858517989137,-0.2872795231936508,-0.21104483848715064,0.08535827214765905,-0.9049425073387135,-0.3969122915180468,-0.5363859408699614,-0.42938502188097055,-0.8730529922025796,-0.40164959772930325,-0.40596020947162453,-0.7995029144720823,-0.4290597298500961,0.8310009879255881,-1.529542602318044,-0.8985112119423374,0.5359577286968682,-0.7727582254558342,0.368293537133653,-0.3737704813467331,-0.21542346094880416,-2.1871592013147167,13.110896803990077,-36.58457531960024,103.35373197108588,14.10332100505409,78.31556599570646,-1
-0.7498653949966163,-0.48246062253920236,0.05807660267813507,-0.17019197875008304,0.5293800300245998,-0.9054525005020039,-0.3319040636679364,-0.5129103756704907,0.7639760967032669,-0.8859006335120793,-0.3114733737382354,0.7592638909224846,-0.724427813360705,-0.3772464964829988,1.2102952807530796,-0.11176398007389757,-0.6201819727591249,0.9723700858530405,-0.6205737935219683,0.9020106483162194,-0.09621100302553016,-0.18219040936589823,0.5763129499566788,10.751489274397931,-48.16631842820098,129.87742755108795,5.958571759390956,116.4222477568011,-1
-0.9491128864921207,-0.5419307624949754,-0.2897992688154801,-0.1819770861945391,0.06295419169253855,-0.9709969757124222,-0.3459752359629061,-0.4892129703064407,0.6085411883778685,-1.0246704664814905,-0.16878468641424724,0.5364702767305778,-1.058678673175024,-0.3247326255897444,-0.6971096662345428,0.10598092751029642,-0.6492710450263739,0.21420264996955068,-0.8224249635484224,0.7173423900053425,-0.3600038499374766,-0.171269379985035,0.5931709667816705,-12.556969493897228,-50.82782487799001,33.92523087010029,-24.851764951833268,79.42012748835437,-1
-1.1111670509431,-0.36112123481548375,-0.4027877507479572,-0.22329297655664926,-0.1260512152074457,-0.9813797399954327,-0.40113302952748886,-0.5531429127677329,-1.176684679185509,-1.0375929469459888,-0.45619964955839737,-1.2055245915419002,-1.109694168092435,-0.36308311835411944,0.38171497990769226,0.9225821251087745,-0.7112081426017767,-1.5617954706255162,-0.890365025216492,-1.6093324082117357,-0.4740884805902167,-0.2155458527234724,-0.8461316288191979,-16.166358999925205,-58.13528803223622,28.456527582556912,-37.36258694482511,100.36633478061808,-1
