ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf_norm,hf_p_norm,p_pow_norm,coh_ratio_norm,t_pow_norm,valence
-1.7115558719918875,-0.4411831826494505,-0.5033188338872814,-0.2044447799246719,-1.5199630666229567,-0.9145440449012417,-0.14398152043009632,-0.25526252323264303,-2.0142805816821685,-2.472570754690255,0.07812844354904863,-1.944382454904697,-0.702956534719315,-0.13396938639220934,-0.7946821609353297,0.8169008325546137,-1.0836300937373204,-1.6845506118860833,-0.756281656448263,-0.6140907246823538,-0.4906960323050269,-0.09210326130995464,-0.7211094052429431,-0.43227879361208277,-0.42977777309020093,-0.6076944810403953,-0.8298522438852203,-0.4594759502266192,-1
-1.716944729773821,-0.5287063465316351,-0.504435733178701,-0.2065786179176128,-1.5207596791386984,-0.9211546161912795,-0.14402823177951765,-0.25638499773341844,0.7820910104426522,-2.5841461145981652,-0.5832386521897573,0.7803445988277374,-0.7091924239053712,-0.1341386041888276,-2.164838127485608,-1.634234746851925,-1.0945871330791201,1.0444143791189828,-0.759733248266623,-0.44708236853401373,-0.47911238429532954,-0.09228061455977413,-5.5940343127000025,-0.5595327355427843,-0.7425962918904594,-0.7054075884785765,-0.8579312871290695,-0.6140285274137054,-1
-0.729454698185769,-0.45802024703844246,-0.2944545837745063,-0.20485722337378243,-0.05704093137793634,-0.7434172716750266,-0.13068288959198118,-0.24908732447434534,0.8872037415434598,-1.1184694753571733,-0.2054059680221511,0.8853359776443803,-0.5916812656996248,-0.13311355955972676,1.1099928430482282,-1.6315683851485114,-0.5946198243113467,0.35875059503409135,-0.5704627896046158,0.8886299650228802,-0.4258320463554008,-0.08959126686269066,0.7909387286410067,-0.015607524131083772,-0.6374908802064134,0.1371262219211521,-0.7635289014299882,0.7467108087837517,1
-0.7660549408255651,-0.49964501079538426,-0.2868544230104801,-0.2055213515370282,-0.03278031489657016,-0.6896220276463365,-0.14323577115386654,-0.2532941759397906,0.10848780929513013,-0.8673752223741568,-0.5031941522215204,0.0929268357303024,-0.5724631591481418,-0.13384578557784177,-0.5129598453615379,-1.1906747970439444,-0.6664601627033104,0.880090667539328,-0.5491832571059924,0.1607004752699816,-0.4084867346976401,-0.09138871285885526,0.7116040709221015,-0.02975110539131425,-0.8385979752745215,0.3960008242268617,-0.7107278444533316,1.1381391531223315,1
-0.7408642909458293,-0.48877459367484527,-0.30306178654876315,-0.20530208380478715,-0.0827093960675765,-0.7306990584862123,-0.13944869281103658,-0.25252073741845155,0.8145441913807898,-1.0405385835649297,-0.4275191148964311,0.7981000766859774,-0.5881007020076195,-0.13397471627261118,0.7559082075883734,0.7913391738955459,-0.7212181504563905,0.3286296010891227,-0.5696610722654447,-0.5849513861830676,-0.39340758067221737,-0.09089963715771641,0.7125496282343915,0.32597683399264493,-0.49203834822133935,0.5236993148951341,-0.6671311270050075,1.2500657184713402,1
-1.0315485750573092,-0.5244624631058116,-0.3020132346444614,-0.2060153552669897,-0.07908305703992732,-0.7559597974839577,-0.14390287489272344,-0.25592022367537354,0.2976964361283541,-1.1485792921574065,-0.5866193630507779,0.2815160288529279,-0.613398125784138,-0.13413976593304572,0.5900032903993703,-1.310840650338472,-0.7572420215380578,0.9075821498648734,-0.5939034663393036,0.6369385108476454,-0.38981248092954257,-0.09101388187171758,0.825477106421851,0.11711035779186374,-0.6535292541446563,0.207762909880573,-0.9082171519441908,1.0804843567725446,1
-1.1567491270434034,-0.5261455595557412,-0.3330041635432674,-0.203520628601562,-0.2002210932821488,-0.7571355770156039,-0.1439606840961756,-0.2560083913767,0.1112815267784839,-1.1541617774343897,-0.5916250231401862,0.09221423977682582,-0.6233926244190077,-0.13414108607388828,0.020130590174849465,-3.3772381942786405,-0.7658593327723116,0.4621106232986218,-0.6118873816905405,0.6519764026697842,-0.4349807242648799,-0.09223520907402588,0.1492841343024718,-0.20963051305448274,-0.9739848488974152,0.027895411183825995,-0.9962451077842589,0.8665618369196367,1
-0.9968369949363779,-0.433872178745633,-0.5002678735290452,-0.20278702968722803,-1.5244102613692858,-0.762018333357386,-0.14294540916651766,-0.2553237098629517,0.7822770717619233,-1.180737620964442,-0.5457643280030621,0.7734834321728065,-0.6349003547709877,-0.13387092858655383,0.9891466785695765,-0.05361480804746207,-0.791398592021964,-0.8381002580596185,-0.674228849996756,0.8788311527423299,-0.46873833162152534,-0.09184666420567547,-0.1067747465171643,-0.36790476255927684,-0.814829680305528,-0.20302617959183514,-0.5018517195407106,0.007817342753596211,1
-0.8488171239514706,-0.486303539523254,-0.2498482597815926,-0.20562338321040802,0.08902760118839584,-0.8248357597263452,-0.14289059088207093,-0.24576715332269838,-1.115467637373964,-1.5511448178341822,0.34105575745612227,-0.845450901760358,-0.6133786313735122,-0.1339402700777061,-1.330129681762655,-0.096816268302356,-0.7337082431937757,-1.3213197196937752,-0.590455989487378,-0.12023099420239669,-0.39005126779745963,-0.091474116648772,0.5877252080071024,-0.10200344305138447,-0.7016273118303116,-0.016233709104157133,-0.8565206843042612,0.602549649977976,-1
-0.8020179049049091,-0.438782696390486,-0.2562782779027683,-0.2024115832342854,0.06626142871779621,-0.8081479522522427,-0.14160171601415517,-0.24952046634091374,0.32902473648830005,-1.444793691588806,-0.13117388812392888,0.49158615022382735,-0.6050588208664971,-0.13377777537470806,0.01774532670280277,-1.4833898222108848,-0.6726547154498994,-0.9087216130003414,-0.5841339680826572,-0.7136411185128229,-0.39509064674712546,-0.09216658004961158,0.047281144584461976,-0.05556765457636778,-0.7532178719014344,0.14279631995304973,-0.8169105832181804,0.8558625193741962,-1
-0.7178010327016774,-0.46040188043203534,-0.38521984022459443,-0.20421269057746821,-0.44344263164749487,-0.7170266834214573,-0.12751785489814116,-0.2465555818796887,0.9023979492642944,-1.0006375890849781,-0.23149912040692902,0.8877431325762389,-0.586918644646282,-0.13267427058829317,0.6609326767614532,0.797161013028174,-0.67494420898738,-0.17640910551657563,-0.5964381969211736,0.8536367175317189,-0.4562941497513502,-0.09111739594248773,0.679005620363637,0.3475828357927255,-0.31759927919829295,0.5347206508934118,-0.46588193108561604,1.004609784984406,-1
-0.5982484460475519,-0.39384454935860547,-0.4277777523343042,-0.20609096139933825,-0.6964134884602661,-0.4685787966245658,-0.14081749397730972,-0.24121722494676423,-0.12180059462875822,-0.2503103493920271,-0.463247656174132,-0.023310532713870572,-0.454504743839408,-0.13278996489775724,-1.2977650926535684,0.4193321221404799,-0.5510277603357464,0.2380905870000908,-0.5113603412098215,-1.3155009471629004,-0.4360953587474325,-0.09184942456861458,0.5300322300059018,0.5997153550854044,-0.4920979672602984,1.5949251563083413,-0.07510561293677352,1.8560076150322733,-1
-0.5810617183445402,-0.320643247974189,-0.4462396019392523,-0.20057440951460512,-0.8536003563058249,-0.44440962940055406,-0.14341397316172586,-0.2464146007049935,-2.684580126749521,-0.19869385069348047,-0.515371960348521,-2.753003847206631,-0.46116921867069144,-0.13336503829333043,-1.9534374221044346,-1.6390103529705982,-0.5099651736062534,-0.2188502148379641,-0.5083689113369996,-0.3178535257466066,-0.42458284150682957,-0.09187449559610508,0.3706459225301023,0.21660253718880199,-0.8152316522078812,1.3238040283778227,-0.2940493882347724,1.817218665846527,-1
-0.38963142968836767,-0.41447388004661545,-0.48700273745788286,-0.199594833424961,-1.3032256337439923,-0.41963512354110133,-0.13539800967129065,-0.23035160387337456,0.2972557457459256,-0.15230147105101638,-0.33035320393517453,0.20771290659686686,-0.4115702723113524,-0.13341806449121207,0.4037593802815807,0.3756803188236689,-0.5088333477372511,-0.761686313964781,-0.5005219705241363,0.3238877665522688,-0.3963699758368647,-0.09099816304762742,0.6538520090713137,-0.05535931102778017,-0.929670453448288,1.3071872628405705,0.16574469559671579,1.2711313687616017,-1
-0.6326078918586846,-0.2117518094780907,-0.1591626844255054,-0.0971384681330292,0.3168009450273682,-0.5025666185016734,-0.12036334640260042,-0.04948059154897889,-1.0676080390454108,-0.33716062309642036,2.411011720779724,-1.025907304181432,-0.4668082957282942,-0.11622242102411387,-0.504185532931163,0.26865802290094415,-0.46886570672232514,-1.3265168809154149,-0.4160295282814155,-1.2711737947039132,-0.27557555508584636,-0.08980225150023194,-0.4005370896315556,-0.5748940536953165,-0.4902756076516253,-0.7434618088446768,-0.6000936198795769,-0.7443697138245933,1
-0.6244932256576873,0.1919759014256987,-0.12097914227379733,-0.1665040391549223,0.4030832545770507,-0.7264692627710334,-0.11328805993487001,-0.18765791011365898,0.4695954626039612,-1.0636220000339318,2.567552262807885,0.3711072514574414,-0.5593774293107807,-0.12576324308045111,-0.08650878117912995,0.33950998758968715,-0.5817075550599694,-0.676480744707282,-0.4852030626002087,-0.6328801264667725,-0.26704339464761134,-0.09122300151262665,0.16398810977198197,-0.5354647027097835,-0.8108247145418686,-0.7392657591947743,-1.181951180179721,-0.5397097862460314,1
-0.7178774636631149,-0.34850670345666085,-0.43194008900293,-0.18799949457173445,-0.822354965958133,-0.5203135205623604,-0.09621283362461498,-0.18973775627998182,0.6639981511928307,-0.3923629374966375,0.5473264491547145,0.5916785618036043,-0.2902151062126788,-0.09745767288960944,0.5281723661753658,0.5454155125554313,-0.5068227964056748,0.6233286175391156,-0.5396616139748939,0.8967757139836205,-0.24074698221508115,-0.08017042787030604,0.7481987983719229,-0.26321773180340774,-0.3008594134260865,0.289084931406544,1.369583055795071,-0.18458594178949164,1
-0.43544179982824505,-0.3827005491071203,-0.3651118390860807,-0.1934189402782437,-0.39655875731309886,-0.623974240376401,-0.13661782161065147,-0.23544488041380782,0.35066251323504904,-0.6506835054273014,-0.17894530088549504,0.37543992423192324,-0.4284842030771734,-0.09255192158699622,0.6221063388811493,0.7866654541543162,-0.4072104550993315,-0.5809199871576536,-0.5331704709431745,0.7528728770142182,-0.15994133955722703,-0.0909412988276129,-0.3105862123011912,-0.10704608335859478,0.09609282025744288,-0.18716662470242007,-0.1035043846200821,-0.1607516871802421,1
-0.32457614783926797,-0.3767593989975481,-0.33580457942884423,-0.1966575817424238,-0.23155966586536236,-0.5965157557221975,-0.13515097340691667,-0.2344417903956174,0.42770250640753915,-0.5700483951752989,-0.20780638743081964,0.4511010539437802,-0.4140636796844075,-0.09840646971035695,0.8210575162503309,0.8975113744936631,-0.30384337950014,1.003768830391082,-0.50152826976267,0.09028277080252735,-0.16174727625365035,-0.0843525570954744,0.7318677238412471,-0.015277903074400464,0.05409776238302449,0.01328851228000573,-0.017750674633143837,-0.0055535597972634155,1
-0.3032216702412241,-0.44369175982120124,-0.43199535671785316,-0.20620110296680236,-0.7263587825277006,-0.6404367904810564,-0.1437378505288501,-0.2528271291335699,-1.718637697010052,-0.6961171525730523,-0.5243865015285731,-1.7371228082209424,-0.5010768521794433,-0.13054469961109694,-0.8523929686988837,-0.36449957102708114,-0.22036657439966362,-1.4939750149063518,-0.5554755035263427,-1.4060847748389576,-0.09430861562607368,-0.09141182585316518,-0.1076523747459471,-0.03677952587772005,0.5468060673006195,-0.22372730794740386,0.024458936902855825,-0.2643392305545116,1
0.06918948588941516,0.999416438210381,-0.4798441789953161,-0.19597073253927474,-1.4050508611447423,0.07298911199412977,0.06470921197939217,0.7228339223864345,-0.11596521953400613,0.5195884006774452,1.9409397029712054,-0.1147774840090604,0.07393879688851894,-0.05952082957953885,0.04380670861723563,1.1596070280891204,0.1932004905205487,0.3212750161073452,-0.25594765824255367,-1.476785886159638,0.01321692986109311,-0.0374282407926905,0.5245557165181571,-0.4114888965316289,0.0722469435058671,-0.309052089404612,1.2985784156184388,-0.6120421257785663,-1
-0.09254303023123552,-0.14424895065896368,-0.38920371874216153,-0.2044354665227126,-0.4668605034609588,0.0567030467977144,-0.10325566008996262,-0.0914202781276169,0.02466881638673313,0.5197904730492328,-0.2324942311078871,0.14352479079183728,0.07243529945303005,-0.018074605563806828,0.8917837957318817,0.800646620464655,0.37870840598217437,-0.03615309676668901,-0.24883342325175153,-0.14308113592608615,0.09092195124595023,-0.06505473962425887,0.6470829467848186,-0.4029802369103327,-0.7986761832428216,0.03109630652370628,0.5901247194884335,-0.16165745875676105,-1
-0.28892235755733714,0.673118182319753,-0.3840834709825245,-0.16176621213691736,-0.4587382076680205,-0.0553241305598952,-0.12486671537094994,-0.1476572536437922,-0.5831157270467584,0.39645847592650724,-0.2609567544644116,-0.6425733595915627,-0.17271165639674657,-0.1244512136872704,-0.47368360068444043,1.090681198268483,0.2890129220422118,0.08936821958770212,-0.30624088589346515,-0.8670215972316397,0.011331705571067666,-0.06941995112928179,0.443440625218741,0.02940834532570044,-0.4877452744925154,0.611972184680452,0.15681843047125138,0.5517469075961456,-1
-0.18296540951609302,0.1374653231851389,0.019028051814678426,-0.06964184986667898,0.6053522050498398,-0.00642341076340296,-0.11836154596381109,-0.1250293371823862,-0.18304906769533155,0.45213921005527336,-0.21716260277308996,-0.1384504644194867,-0.13784788640309686,-0.12502025428531147,-0.6299675408788321,0.4465503790285662,0.09834874199352585,0.4368837548377624,-0.11504583914749265,-0.05849240501206369,0.10698199662337046,-0.08262708949522218,0.18822700621880462,0.11230865836610793,-0.709519116292671,0.5239436107191391,-0.5681081603337852,1.1630622278390501,-1
0.13016781651701814,0.5377767297137558,0.27802434460313796,-0.07784112677029247,0.9903436846207373,0.03459730822229946,-0.12681860294970573,-0.03332587884818636,-2.08555001253066,0.4986784883867958,-0.032237913038283675,-2.093227428567537,-0.08810092437761811,-0.10524980613401158,-0.1245474845307641,1.2167530163390743,0.05596769658824304,-1.2412860111516666,0.044086625843881073,-1.2474562145926629,0.22051875785181385,-0.07857950529924114,0.30282959693713074,0.453696399937319,-0.6269592141239441,0.9719379031107388,-0.607678401907609,1.8149824127120304,-1
0.07327444872294687,-0.07858039842625043,0.059334074500924996,-0.1409665376344767,0.719827954532505,0.022237286165543532,-0.13383699225914764,-0.19889285734722945,-0.5118364266902987,0.4858748150691437,-0.44355950272194944,-0.49803410118275354,-0.08742545501693327,-0.11484994461977634,0.02744020482829037,-0.1014054610711614,-0.015262124178518693,-1.5394336712487067,-0.0601305463737529,-1.1183202796941216,0.017203062087806923,-0.09000343012217489,-1.1273198672596563,0.30829143628866357,-0.5088408241410126,1.0244214202577842,-0.1188915807232032,1.2431505755080454,-1
-1.9100316999383244,-0.4820662287846041,-0.5077336730017957,-0.20653001919414543,-1.5791734153744494,-0.8548026060629558,-0.14349832199488277,-0.2558190504249637,0.7622913309327316,-1.7819581101804804,-0.48806913717320366,0.7390048314593152,-0.6627406253940809,-0.13361680752769722,-0.184728317124674,-0.0496329758744801,-0.9329486789000069,0.504078216961535,-0.7391911776291058,0.6183684468410641,-0.45558463630328744,-0.09223769261581254,-2.2829688256276266,-0.6874471501401047,-0.23305896191214695,-0.9008642424804453,0.20243344596743074,-1.011503035023143,1
-1.4941512674593442,-0.24935150046237367,-0.480523113496559,-0.19700785795967674,-1.314442533465437,-0.7584474685729564,-0.1186486977601975,-0.20145047712132913,0.49573761229998314,-1.2194457073151388,2.015303605925196,0.5919006736058502,-0.5634808442205169,-0.1271134941807957,1.1628469063154658,-1.6325979763194696,-0.8123468447283135,0.07431418800911001,-0.6809041133013817,0.3350351352984136,-0.43865390305481466,-0.0919553687337666,-2.3424290122528664,-0.6474109371031712,-0.7765579505903829,-0.744269006268554,0.3344591546888158,-0.8527163039765288,1
-1.1824216434899906,-0.2660326382166529,-0.3741441156923914,-0.20315224173393237,-0.393735280612816,-0.604549695704989,-0.058823869613612585,-0.1895355221313235,0.8385965916964568,-0.6487141318152289,0.4126248220813086,0.8533821542553747,-0.4496773846369686,-0.12285353683483641,0.8129993952507076,-1.5557304338605518,-0.6147444608215323,0.5425302354169336,-0.5665401395053409,0.5637775493721044,-0.41499418289430384,-0.08617407539017556,0.6591517056012737,-0.4077320295922867,-0.70437808524835,-0.1491008168576468,0.26621793991481757,-0.2693750753587026,1
-0.8490756442490762,-0.3163336646854305,-0.40668493686889634,-0.20495013184172262,-0.5638586304725507,-0.4920813055897855,-0.10662316374786154,-0.24198071295753948,0.9414642242949373,-0.317054520160303,-0.44305435247193703,0.9208814047454827,-0.33024417884772034,-0.13094149343497108,1.282984776981581,0.5346214783202847,-0.4405912303196796,-0.5757626234363062,-0.5264873855427362,0.9717256032330719,-0.3077644404343204,-0.08575434768725994,0.751383797571667,-0.32389868445668174,-0.5444631727681464,0.053200744238493906,0.47159473426702636,-0.13959253802806867,1
-0.8210220206172245,-0.4095140668025269,-0.46331459846437045,-0.18960563833364918,-1.0549252906362763,-0.4120432903546513,-0.11564588224727182,-0.23329248268558392,0.8226034002372268,-0.14400368668243796,-0.4348340722301015,0.8305212012566743,-0.33968402523862756,-0.13163367028042128,0.6754098427054711,1.1959867978756789,-0.4466914696849128,0.6794105485622413,-0.5168885797651235,0.9643195641931527,-0.2896315039748288,-0.08788917965348901,0.6435591064808805,-0.29877660834145287,-0.5820522951682322,0.23203746216398105,0.6864368310606783,-0.056805820564949705,1
-0.8589933844311766,-0.36128432691960044,-0.3802547347332335,-0.2038967013478987,-0.4139919228856289,-0.29359013993313926,-0.1414916491504195,-0.24455287009907664,-0.09384602296191352,0.07216824115033617,-0.5436186322730083,-0.0577996994504995,-0.3163678909916601,-0.13353043309070292,-0.36555196418682906,-0.6776728659180355,-0.4099319747281107,0.2371801197614751,-0.44036990521009534,-0.3916525524530588,-0.26344656733554805,-0.08922993271874594,0.6581570462916825,-0.3370680032989223,-0.8011067723147166,0.33361217301670826,0.5375246884244623,0.08596314676235615,1
-0.9563255005556845,-0.1367130565289212,-0.1040444207638306,-0.20036057471056662,0.44164930016631043,-0.5781582340347405,-0.13254195143552788,-0.15947037128603234,-1.0207292216832857,-0.5198666448207874,0.724074875283367,-0.6883640046542477,-0.43092111834420427,-0.13117025594677853,-0.8894207541043202,-0.912090138461804,-0.5032702921078354,-1.0537372084872387,-0.44097160115480566,-0.6168185181862615,-0.2403553318914438,-0.09061866969268598,-0.11068601939577997,-0.6178583195745188,-0.7959198822584996,-0.714631808883927,-0.24418301493160519,-0.7649874411375158,-1
-0.7421218636461169,-0.18572527290094365,-0.07181722748245122,-0.18995236472264157,0.5045040737080784,-0.6268139334246143,-0.1415729655327334,-0.2232156934697888,-2.1584797085892897,-0.6552279570708088,0.17078815699445377,-2.1379453002626407,-0.4641439586065967,-0.1323465821072558,-2.0058198414349184,-1.577373106908136,-0.5031876236100143,-1.3739443295937745,-0.4358352987911461,-1.9154940227480726,-0.2133732491502148,-0.09088731126349528,-1.21521810179941,-0.560343831993793,-1.0160956631284375,-0.6231486727904558,-0.811947081564379,-0.460750415396196,-1
-0.6324433775879194,-0.08762853262809629,0.003912213090570417,-0.17649419198550834,0.6345124422696615,-0.6759058020521292,-0.14002174393177894,-0.22089397740851024,-1.0856320686883785,-0.8207680483879766,0.40326302083195026,-1.0209930253362165,-0.5731642216822328,-0.12911310971178333,0.2538913239078088,1.2691510394708025,-0.4598677583163038,-2.0285901465650102,-0.4175369167622976,-2.351869912074761,-0.23250864539847552,-0.09077187563702227,0.4844693619975609,-0.21764037511253986,-0.6400914951793665,-0.48842979563646177,-1.339264087731099,0.20066016303603665,-1
-0.6503648936296229,-0.2727446998282839,-0.12718069099692286,-0.1472618369759538,0.3853380128740781,-0.6640803573058094,-0.14271952612143907,-0.24669894801834322,-0.7524295671247164,-0.7760004163415087,-0.3091710416283519,-0.833595019482275,-0.5742921558484255,-0.13067499565123625,-0.1403442399841829,0.44572741490732015,-0.4932898752723214,-1.5387285779779454,-0.4679271504098077,0.7829531314981435,-0.347061908232488,-0.09050543349940604,0.3651253248764503,-0.23146239897181137,-0.5148898347102602,-0.54392013991358,-1.3128344691481293,0.04581355441580859,-1
-0.5656262488972037,-0.23552915171459055,-0.25367476455702703,-0.1438013022829896,0.0701984932892319,-0.6419349073988858,-0.1433609931794472,-0.24807226116550388,-1.7329103669041732,-0.7013036491170549,-0.4087927854981429,-1.7156718034189797,-0.4901066388625163,-0.13168023863507375,-0.2644095660463035,-0.06342377050591795,-0.5009539370711548,-1.2717031405832955,-0.5044767644804331,-1.2886977061255447,-0.4028889479649779,-0.0913561111115988,-0.4759508574384985,-0.16984662670746703,-0.32104116914331216,-0.2103521807324515,-0.47695415228996757,-0.015391708905113956,-1
-0.5775183902654785,-0.17305975154496986,-0.2749382774586605,-0.20025745633505937,0.010084133037274364,-0.5710095709759799,-0.13795591844164545,-0.22497963222422704,-0.19951307816401084,-0.49695910023918793,-0.1143213401415219,-0.1587742908730876,-0.396525205518612,-0.12145064963888523,0.29666966920533117,0.35600857702852273,-0.5236040228372697,0.47538175121570747,-0.4869542587074001,-0.29582622992288243,-0.34888443550946296,-0.09098714368223017,0.4899016315312612,-0.20453300251723838,-0.33405921853419696,0.09174607303626343,0.3136710184863488,-0.05580762733188515,-1
-0.03773634354759564,-0.3276927573766012,-0.05515294204995946,-0.1703399530683199,0.5176392374469473,-0.006440393294834409,-0.09728086193456321,-0.22014211974384518,0.8350329175397182,0.44920056383436846,-0.4902780768184894,0.8251958334729569,-0.24224726449278622,-0.13253366622404528,0.44786874369535723,0.2557341083270436,-0.23261883336779815,0.866100692793531,-0.13259596582340127,0.8041506876867702,-0.09789214977662787,-0.07466688328544156,0.7520505809062865,-0.3354430603002144,0.007267311757597326,-0.6338369117041842,-0.8886906319327195,-0.4669962943299577,1
