pnn50_mssd,hf,ln_hf,bpm_var,vlf_mssd,ln_vlf,lf,lf_mssd,lf_autocorr,ln_lf,ln_lf_autocorr,p_pow,p_pow_autocorr,p_hz_autocorr,sdnn,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,d_hz,d_hz_autocorr,hf_p_norm,vlf_hf_norm,lf_hf_norm,arousal
-1.0521168650367778,-0.5814899351052122,-1.6363414052311225,-0.39788926100805894,-0.2033363487861569,-1.1056522956339292,-0.7843293232312734,-0.24653329019264392,-0.07983410655224142,-1.3031649488795776,-0.4239261183820701,-0.6737730234217588,1.0539645562897126,1.1676884700264454,-0.9014982236678648,-0.6889580556711441,0.9426717061944676,-0.4893897912433083,-0.09193502432928159,0.49115510994125783,1.931282106815571,1.1024832469349182,-0.9111456638466175,-0.030752724747018022,2.0947952344447383,1
-0.8388025165678976,-0.5798819122330706,-1.6085669570218122,-0.5403047821653161,-0.20654274585532606,-1.6094029856838623,-0.8292870723853768,-0.22034544221628916,-3.668397151307225,-1.5868666748581783,-3.6744201048168503,-0.6876493805064037,-2.453473727109038,-2.455853116812509,-0.9089298239741634,-0.7241703388232476,-3.257156650533715,-0.48715700624639796,-0.09220769605581214,-2.9298615304883757,2.437306889397029,0.15200206648156958,-0.7174563864642864,-0.10206130371019326,0.8521364324958993,1
-1.139173551543461,-0.575330325644831,-1.5428080869326637,-0.5530917910039528,-0.20658047441208605,-1.7108287390448613,-0.8300795876028282,-0.2204075471796691,-4.410895225710831,-1.5914409405371273,-4.668026105196886,-0.6902264669616512,-2.915176141567683,-3.6795676728222135,-0.9288160520754128,-0.7249167121011244,-3.2951432506792493,-0.47293432191284696,-0.09202289673975189,-3.953788324077152,2.5613402507880627,-3.356183999759937,-0.3637784518166889,-0.45891381481257854,0.19745258658505743,1
-1.003252737579056,-0.552396605097254,-1.356586536393199,-0.29771619343398825,-0.20642618056174147,-1.6381379438874242,-0.8198428873371607,-0.2333135082201351,-1.7986936107508396,-1.5216150391695287,-2.1518609541213687,-0.6655381718837251,1.2405779455773018,1.2709193176744742,-0.9134891486765199,-0.7115405033583195,0.7815227537113805,-0.49396519971549313,-0.09211407659813807,-0.42947097459038497,2.4437904814808133,-1.1741397267041798,-0.1145688307561822,-0.5414533162819499,-0.15185391173244614,1
-1.0657221222694657,-0.43110217183993227,-0.46641959066751215,-0.4456531771888518,-0.20633321457262602,-1.4343858798015257,-0.8097974491780419,-0.25537822465369014,0.662251139573564,-1.4486764347973686,0.6257083315868375,-0.5901720250922474,0.8593506454902441,1.2709915597301888,-0.8674646317323063,-0.6607667559614446,-1.728020299800565,-0.49882636650135287,-0.09224312504795676,-1.4745195876037098,2.302823690712195,0.9126599149468343,0.20311289466552568,-0.3602266215205671,-0.7168794318477738,1
-1.069461292326566,-0.45934870344323303,-0.6041293633190234,-0.2705095906261919,-0.2065340172862277,-1.5029184094041073,-0.8047517124215111,-0.25442837325335177,0.35896409406497576,-1.4171412960862304,0.40125043286393647,-0.5741725387650057,0.7683166531378209,-0.18523472047467454,-0.8976608447428767,-0.6704893181905133,0.569690915111833,-0.5074831252310908,-0.09230286691857706,-1.6488588419227133,1.8222833800317457,0.24385984840945082,-0.42198404905973097,0.2171623910855668,0.2600413731818996,1
-1.2852564399094009,-0.5555660513966187,-1.302031822266809,-0.41305052895273375,-0.2064922645812071,-1.961240349116905,-0.8958035661762433,-0.2557665804944022,-0.3628367364647267,-2.2047036989070707,-0.42893588776243524,-0.6778822142080068,-0.7585186879677592,-0.3493902843453798,-1.0210085315982205,-0.7470230362961507,-0.1289357591689541,-0.48756186794418027,-0.0920698517237655,-1.385960446319997,2.388594739003991,-1.9741503435533263,0.1647410761847225,-0.6156002011227046,-0.39483292479344023,1
-1.2091716973781685,-0.550982161476259,-1.25407681305268,-0.026229941759600472,-0.2065427941894932,-2.282245910293289,-0.912986203005814,-0.25612566333590003,0.6968467485707607,-2.450962547113386,0.6884868085613995,-0.6737762446929255,-0.7229375366877839,-1.8387799980593953,-1.0212309770628485,-0.7559573165115517,-0.3749103420011003,-0.5003317936912897,-0.09209344314292142,-3.6192597882639155,2.3835025001758936,-2.4974512660035275,0.3491344673316137,-0.5779969495893937,-0.7644008893314294,1
-0.5301067659274403,-0.5438930074229612,-1.2016063199907132,-0.25020153146244406,-0.20505927260668433,-2.211325795507257,-0.9168157518516273,-0.24597014799787192,-3.1215377174320924,-2.520512194324269,-3.251736639432668,-0.6704185216499495,-1.813681274372134,-0.670378915864915,-1.013841976375209,-0.7541303671051985,-2.341079548545633,-0.4631088952159905,-0.09178843974503496,0.04500303405047014,2.387419606966738,-1.1270093297325463,1.004604001606374,-0.6682280568308268,-0.993736322572092,1
-1.1339990130222444,-0.556745661646303,-1.3296078737146748,-0.45798088948028315,-0.20583856119003374,-1.5821280060621215,-0.9154815052191411,-0.2549951625207105,-0.3640434704474847,-2.4920553937811,-0.2679136097768452,-0.6838479680261792,-0.05891433705091032,-0.26327687941244626,-1.035413021815506,-0.7478552388316766,-1.1908606366470726,-0.49274350732947136,-0.09193884816285905,-0.33690484695520784,2.393582717039106,1.0779109623426832,0.627970402867129,-0.5241761693749296,-0.9708229718350495,1
-0.8348541692815759,-0.5855167515614774,-1.7115558719918875,-0.22165738180779826,-0.2044447799246719,-1.5199630666229567,-0.9145440449012417,-0.25526252323264303,-2.0142805816821685,-2.472570754690255,-1.944382454904697,-0.702956534719315,-0.7946821609353297,0.8169008325546137,-1.0836300937373204,-0.756281656448263,-0.6140907246823538,-0.4906960323050269,-0.09210326130995464,-0.7211094052429431,2.413553592170546,-1.7616824275585592,-0.42977777309020093,0.7392340696260197,-0.3662599991561541,1
-1.3632322144594728,-0.5868835030020493,-1.716944729773821,-0.27797476784522673,-0.2065786179176128,-1.5207596791386984,-0.9211546161912795,-0.25638499773341844,0.7820910104426522,-2.5841461145981652,0.7803445988277374,-0.7091924239053712,-2.164838127485608,-1.634234746851925,-1.0945871330791201,-0.759733248266623,-0.44708236853401373,-0.47911238429532954,-0.09228061455977413,-5.5940343127000025,2.413158168545439,-2.497451266003529,-0.7425962918904594,2.398141289702286,0.43549510734895774,1
-0.914713580269268,-0.48161807736557777,-0.729454698185769,-0.30261441409124895,-0.20485722337378243,-0.05704093137793634,-0.7434172716750266,-0.24908732447434534,0.8872037415434598,-1.1184694753571733,0.8853359776443803,-0.5916812656996248,1.1099928430482282,-1.6315683851485114,-0.5946198243113467,-0.5704627896046158,0.8886299650228802,-0.4258320463554008,-0.08959126686269066,0.7909387286410067,-0.5260154461358697,-0.20626439686368445,-0.6374908802064134,0.07633894016482377,0.2108001339544078,-1
-0.9650086260255445,-0.48832623801386965,-0.7660549408255651,0.35166965107772963,-0.2055213515370282,-0.03278031489657016,-0.6896220276463365,-0.2532941759397906,0.10848780929513013,-0.8673752223741568,0.0929268357303024,-0.5724631591481418,-0.5129598453615379,-1.1906747970439444,-0.6664601627033104,-0.5491832571059924,0.1607004752699816,-0.4084867346976401,-0.09138871285885526,0.7116040709221015,-0.5277545753109341,1.2353907489506548,-0.8385979752745215,0.8959589716808757,0.3579689233157125,-1
-0.49737747735049115,-0.4832930666034542,-0.7408642909458293,-0.019076056368042424,-0.20530208380478715,-0.0827093960675765,-0.7306990584862123,-0.25252073741845155,0.8145441913807898,-1.0405385835649297,0.7981000766859774,-0.5881007020076195,0.7559082075883734,0.7913391738955459,-0.7212181504563905,-0.5696610722654447,-0.5849513861830676,-0.39340758067221737,-0.09089963715771641,0.7125496282343915,-0.3211579257796091,-0.024305800830138176,-0.49203834822133935,0.11964024355470233,-0.2708006842470126,-1
-1.0355188508166464,-0.5264240004104276,-1.0315485750573092,0.8935186857436301,-0.2060153552669897,-0.07908305703992732,-0.7559597974839577,-0.25592022367537354,0.2976964361283541,-1.1485792921574065,0.2815160288529279,-0.613398125784138,0.5900032903993703,-1.310840650338472,-0.7572420215380578,-0.5939034663393036,0.6369385108476454,-0.38981248092954257,-0.09101388187171758,0.825477106421851,-0.4930505040607482,-1.1546625726850654,-0.6535292541446563,0.21547863241225082,-0.21615292628941715,-1
-1.0442993973299923,-0.5408699661932701,-1.1567491270434034,-0.35490862527817146,-0.203520628601562,-0.2002210932821488,-0.7571355770156039,-0.2560083913767,0.1112815267784839,-1.1541617774343897,0.09221423977682582,-0.6233926244190077,0.020130590174849465,-3.3772381942786405,-0.7658593327723116,-0.6118873816905405,0.6519764026697842,-0.4349807242648799,-0.09223520907402588,0.1492841343024718,-0.49341562847064085,-3.0751955959749724,-0.9739848488974152,2.776346489258647,0.586830911288483,-1
-0.7608435258764557,-0.5207163825050596,-0.9968369949363779,-0.5015839154421687,-0.20278702968722803,-1.5244102613692858,-0.762018333357386,-0.2553237098629517,0.7822770717619233,-1.180737620964442,0.7734834321728065,-0.6349003547709877,0.9891466785695765,-0.05361480804746207,-0.791398592021964,-0.674228849996756,0.8788311527423299,-0.46873833162152534,-0.09184666420567547,-0.1067747465171643,1.776933413644344,1.1574470945507649,-0.814829680305528,0.8144509148996157,1.8085616893966157,-1
-1.1084372465554424,-0.5014157744834598,-0.8488171239514706,-0.28820047299742685,-0.20562338321040802,0.08902760118839584,-0.8248357597263452,-0.24576715332269838,-1.115467637373964,-1.5511448178341822,-0.845450901760358,-0.6133786313735122,-1.330129681762655,-0.096816268302356,-0.7337082431937757,-0.590455989487378,-0.12023099420239669,-0.39005126779745963,-0.091474116648772,0.5877252080071024,-0.5731869290134592,0.891802906827802,-0.7016273118303116,0.3480931047316473,-0.25019869888512575,1
-0.5443737575689176,-0.49411362891489813,-0.8020179049049091,-0.4428573240680608,-0.2024115832342854,0.06626142871779621,-0.8081479522522427,-0.24952046634091374,0.32902473648830005,-1.444793691588806,0.49158615022382735,-0.6050588208664971,0.01774532670280277,-1.4833898222108848,-0.6726547154498994,-0.5841339680826572,-0.7136411185128229,-0.39509064674712546,-0.09216658004961158,0.047281144584461976,-0.5538418059212927,1.0888263912614526,-0.7532178719014344,1.162277319474942,-0.3583839394806935,1
-0.6212068412016044,-0.47998350355373964,-0.7178010327016774,-0.018857298616016444,-0.20421269057746821,-0.44344263164749487,-0.7170266834214573,-0.2465555818796887,0.9023979492642944,-1.0006375890849781,0.8877431325762389,-0.586918644646282,0.6609326767614532,0.797161013028174,-0.67494420898738,-0.5964381969211736,0.8536367175317189,-0.4562941497513502,-0.09111739594248773,0.679005620363637,-0.02348699866117936,0.16810877760147447,-0.31759927919829295,-0.1965914391466029,-0.257794386275787,1
-0.5904321771872532,-0.4588718540721749,-0.5982484460475519,-0.4098733135498527,-0.20609096139933825,-0.6964134884602661,-0.4685787966245658,-0.24121722494676423,-0.12180059462875822,-0.2503103493920271,-0.023310532713870572,-0.454504743839408,-1.2977650926535684,0.4193321221404799,-0.5510277603357464,-0.5113603412098215,-1.3155009471629004,-0.4360953587474325,-0.09184942456861458,0.5300322300059018,-0.10101458281945765,0.4533793819170154,-0.4920979672602984,-0.480906768826592,0.350814923343405,1
